combo_index,h4_min_rsi_a,h4_overextension_mode,h4_min_bb_position_a,max_bars_in_trade,follow_through_bars,min_follow_through_pips,use_d1_regime,d1_rsi_min,d1_rsi_max,d1_atr_min,d1_atr_max,d1_bbw_min,d1_bbw_max,d1_trend_min,d1_trend_max,total_trades,wins,losses,win_rate_pct,net_pips,avg_pips_per_trade,profit_factor,max_drawdown_pips,expectancy_pips
1117,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,25.0,589,262,327,44.48,-192.7,-0.33,0.971,518.0,-0.33
1118,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,15.0,589,262,327,44.48,-192.7,-0.33,0.971,518.0,-0.33
874,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1088,490,598,45.04,-412.0,-0.38,0.967,1035.9,-0.38
877,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,1088,490,598,45.04,-412.0,-0.38,0.967,1035.9,-0.38
883,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1088,490,598,45.04,-412.0,-0.38,0.967,1035.9,-0.38
886,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,1088,490,598,45.04,-412.0,-0.38,0.967,1035.9,-0.38
1119,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,679,303,376,44.62,-264.9,-0.39,0.966,933.7,-0.39
1122,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,679,303,376,44.62,-264.9,-0.39,0.966,933.7,-0.39
1125,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,679,303,376,44.62,-264.9,-0.39,0.966,933.7,-0.39
1128,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,679,303,376,44.62,-264.9,-0.39,0.966,933.7,-0.39
1131,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,679,303,376,44.62,-264.9,-0.39,0.966,933.7,-0.39
1134,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,679,303,376,44.62,-264.9,-0.39,0.966,933.7,-0.39
1137,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,677,302,375,44.61,-274.9,-0.41,0.964,933.7,-0.41
1140,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,677,302,375,44.61,-274.9,-0.41,0.964,933.7,-0.41
1143,58.0,touch_only,85.0,10,2,3.0,True,45.0,65.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,677,302,375,44.61,-274.9,-0.41,0.964,933.7,-0.41
880,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,1087,489,598,44.99,-452.0,-0.42,0.964,1035.9,-0.42
889,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,1087,489,598,44.99,-452.0,-0.42,0.964,1035.9,-0.42
983,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1093,486,607,44.46,-476.4,-0.44,0.962,1057.7,-0.44
986,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,1093,486,607,44.46,-476.4,-0.44,0.962,1057.7,-0.44
992,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1093,486,607,44.46,-476.4,-0.44,0.962,1057.7,-0.44
995,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,1093,486,607,44.46,-476.4,-0.44,0.962,1057.7,-0.44
1092,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1088,488,600,44.85,-477.8,-0.44,0.962,1052.1,-0.44
1095,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,1088,488,600,44.85,-477.8,-0.44,0.962,1052.1,-0.44
1101,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1088,488,600,44.85,-477.8,-0.44,0.962,1052.1,-0.44
1104,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,1088,488,600,44.85,-477.8,-0.44,0.962,1052.1,-0.44
984,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
985,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
987,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
988,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
990,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
991,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
993,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
994,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
996,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
997,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
999,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1000,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1002,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1003,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1005,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1006,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1008,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,25.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1009,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,15.0,594,261,333,43.94,-266.0,-0.45,0.96,545.8,-0.45
1202,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1203,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1205,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1206,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1208,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1209,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1211,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1212,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1214,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1215,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1217,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1218,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1220,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1221,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1224,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1223,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1226,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,25.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1227,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,15.0,594,261,333,43.94,-268.6,-0.45,0.96,546.0,-0.45
1201,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1093,485,608,44.37,-507.2,-0.46,0.959,1057.9,-0.46
1204,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,1093,485,608,44.37,-507.2,-0.46,0.959,1057.9,-0.46
1210,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1093,485,608,44.37,-507.2,-0.46,0.959,1057.9,-0.46
1213,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,1093,485,608,44.37,-507.2,-0.46,0.959,1057.9,-0.46
989,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,1092,485,607,44.41,-516.4,-0.47,0.959,1057.7,-0.47
998,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,1092,485,607,44.41,-516.4,-0.47,0.959,1057.7,-0.47
892,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1082,486,596,44.92,-512.0,-0.47,0.959,1035.9,-0.47
895,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,1082,486,596,44.92,-512.0,-0.47,0.959,1035.9,-0.47
1098,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,1087,487,600,44.8,-517.8,-0.48,0.959,1052.1,-0.48
1107,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,1087,487,600,44.8,-517.8,-0.48,0.959,1052.1,-0.48
1207,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,1092,484,608,44.32,-547.2,-0.5,0.956,1057.9,-0.5
1216,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,1092,484,608,44.32,-547.2,-0.5,0.956,1057.9,-0.5
898,58.0,touch_only,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,1081,485,596,44.87,-552.0,-0.51,0.956,1035.9,-0.51
1110,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1082,484,598,44.73,-577.8,-0.53,0.954,1052.1,-0.53
1113,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,1082,484,598,44.73,-577.8,-0.53,0.954,1052.1,-0.53
1001,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1087,482,605,44.34,-576.4,-0.53,0.953,1057.7,-0.53
1004,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,1087,482,605,44.34,-576.4,-0.53,0.953,1057.7,-0.53
1219,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,1087,481,606,44.25,-607.2,-0.56,0.951,1057.9,-0.56
1222,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,1087,481,606,44.25,-607.2,-0.56,0.951,1057.9,-0.56
1116,58.0,touch_only,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,1081,483,598,44.68,-617.8,-0.57,0.951,1052.1,-0.57
1007,58.0,touch_only,85.0,8,2,5.0,True,0.0,100.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,1086,481,605,44.29,-616.4,-0.57,0.95,1057.7,-0.57
1225,58.0,touch_only,85.0,10,2,5.0,True,0.0,100.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,1086,480,606,44.2,-647.2,-0.6,0.948,1057.9,-0.6
1419,58.0,close_above_ubb,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,569,257,312,45.17,-330.3,-0.58,0.947,808.9,-0.58
1422,58.0,close_above_ubb,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,569,257,312,45.17,-330.3,-0.58,0.947,808.9,-0.58
1425,58.0,close_above_ubb,85.0,8,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,569,257,312,45.17,-330.3,-0.58,0.947,808.9,-0.58
1428,58.0,close_above_ubb,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,569,257,312,45.17,-330.3,-0.58,0.947,808.9,-0.58
1431,58.0,close_above_ubb,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,569,257,312,45.17,-330.3,-0.58,0.947,808.9,-0.58
1434,58.0,close_above_ubb,85.0,8,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,569,257,312,45.17,-330.3,-0.58,0.947,808.9,-0.58
1310,58.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,568,259,309,45.6,-344.5,-0.61,0.946,795.9,-0.61
1313,58.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,568,259,309,45.6,-344.5,-0.61,0.946,795.9,-0.61
1316,58.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,568,259,309,45.6,-344.5,-0.61,0.946,795.9,-0.61
1319,58.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,568,259,309,45.6,-344.5,-0.61,0.946,795.9,-0.61
1322,58.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,568,259,309,45.6,-344.5,-0.61,0.946,795.9,-0.61
1325,58.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,568,259,309,45.6,-344.5,-0.61,0.946,795.9,-0.61
439,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
440,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
442,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
443,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
445,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
446,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
448,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
449,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
452,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
451,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
454,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
455,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
457,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
458,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
460,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
461,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
463,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,25.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
464,55.0,close_above_ubb,85.0,8,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,15.0,329,150,179,45.59,-204.7,-0.62,0.945,474.2,-0.62
657,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
658,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
660,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
661,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
663,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
664,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
666,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
667,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
669,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
670,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,0.0,20.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
672,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
673,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,3.0,0.0,15.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
675,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
676,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
678,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
679,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,20.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
681,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,25.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
682,55.0,close_above_ubb,85.0,10,2,3.0,True,0.0,100.0,0.0,2.0,0.0,15.0,0.0,15.0,329,150,179,45.59,-207.3,-0.63,0.944,476.8,-0.63
1637,58.0,close_above_ubb,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,569,256,313,44.99,-361.1,-0.63,0.943,808.9,-0.63
1640,58.0,close_above_ubb,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,569,256,313,44.99,-361.1,-0.63,0.943,808.9,-0.63
1643,58.0,close_above_ubb,85.0,10,2,5.0,True,0.0,100.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,569,256,313,44.99,-361.1,-0.63,0.943,808.9,-0.63
1646,58.0,close_above_ubb,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,569,256,313,44.99,-361.1,-0.63,0.943,808.9,-0.63
1649,58.0,close_above_ubb,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,569,256,313,44.99,-361.1,-0.63,0.943,808.9,-0.63
1652,58.0,close_above_ubb,85.0,10,2,5.0,True,0.0,100.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,569,256,313,44.99,-361.1,-0.63,0.943,808.9,-0.63
