signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
32470,2020-07-02 16:00:00,1.12638,1,1.12651,1.13027,1.12616,1.12973,1.00558,1.117397,0.781613,61.931622,0,1.111236,-0.108696,0.285024,0.267269,0.710143,0.118953,0.521936,0.000888,0.11201,0,2,5,4.401937,1.12974,1.12986,1.12637,1.12638,1.005751,0.719115,0.797763,53.662404,0,1.439313,-0.002976,-0.298301,0.271048,0.703302,0.285024,1.111236,0.000885,0.018647,0,2,6,4.117616,1.12638,1.12816,1.12234,1.12287,1.002287,0.342887,0.801916,46.636181,0,1.983229,-0.150997,-0.312592,0.289497,0.687577,-0.298301,1.439313,0.0,-0.357787,0,2,7,3.817895,32470,40.0,1,0,1
32499,2020-07-09 12:00:00,1.13294,1,1.13337,1.13707,1.13275,1.13649,1.007149,1.079631,0.965533,66.689778,0,0.709627,-0.198718,0.274529,0.269018,0.389102,0.037058,0.233132,0.0,0.015893,0,0,34,4.970567,1.1365,1.13679,1.13252,1.13294,1.006513,0.731085,0.937455,57.35698,0,1.316739,-0.117978,-0.314227,0.277506,0.389063,0.274529,0.709627,0.00088,-0.020305,0,0,35,4.672798,1.13294,1.13487,1.13163,1.13437,1.005687,0.827818,0.976311,59.797583,0,1.224596,-0.916084,0.126061,0.277761,0.386567,-0.314227,1.316739,0.0,-0.078586,0,0,36,4.792969,32500,40.0,1,0,1
32520,2020-07-15 00:00:00,1.13989,3,1.13719,1.14088,1.13614,1.14032,1.009745,1.079558,1.239086,68.620636,0,2.351133,-0.335463,0.274484,0.262456,0.34072,0.182029,1.470866,0.000879,0.123376,0,0,55,5.289743,1.14033,1.14053,1.13868,1.13998,1.012413,0.984467,1.368827,67.522101,0,0.716718,-3.714286,-0.030702,0.255373,0.348094,0.274484,2.351133,0.000877,0.223564,0,0,56,5.261496,1.13989,1.14232,1.13893,1.14131,1.012738,0.985223,1.496459,69.574024,0,0.468618,-0.676056,0.124418,0.258072,0.365505,-0.030702,0.716718,-0.007895,0.021955,0,0,57,5.371897,32522,-30.0,0,1,0
32542,2020-07-20 16:00:00,1.14183,1,1.14424,1.14677,1.14358,1.14576,1.005359,1.039529,0.697406,66.692757,0,1.74262,-0.434211,0.132663,0.257569,0.606091,0.178281,0.60649,-0.001748,0.203284,0,0,77,5.739422,1.14576,1.14643,1.14156,1.14184,1.003393,0.533369,0.679901,54.365394,0,1.435585,-0.071429,-0.343306,0.270457,0.623625,0.132663,1.74262,0.0,-0.176638,0,0,78,5.41582,1.14183,1.14488,1.14023,1.14386,1.002232,0.791239,0.683059,58.610882,0,1.741782,-0.788177,0.177469,0.279732,0.640533,-0.343306,1.435585,-0.000876,-0.116507,0,0,79,5.582851,32542,-30.0,0,1,0
32553,2020-07-22 12:00:00,1.15223,1,1.15311,1.15473,1.15294,1.15391,1.014831,1.012367,1.537406,71.806454,0,0.801427,-0.2125,0.069329,0.289278,0.790759,0.041627,0.485258,0.0,0.062488,0,0,88,6.405179,1.15391,1.15456,1.15071,1.15223,1.012285,0.876347,1.542439,66.619053,0,2.296785,-0.904762,-0.145804,0.292873,0.826528,0.069329,0.801427,0.0,-0.193419,0,0,89,6.268714,1.15223,1.16004,1.15169,1.15958,1.013414,1.136679,1.774995,75.09569,0,2.403859,-0.073469,0.63385,0.321665,0.866534,-0.145804,2.296785,0.0,0.085165,0,0,90,6.86283,32553,-30.0,0,1,0
32571,2020-07-27 12:00:00,1.16954,1,1.16887,1.17251,1.16852,1.17051,1.015874,1.071035,1.630231,74.039091,0,0.865023,-0.213415,0.14011,0.316358,1.395751,0.388413,0.683396,0.000856,0.385729,0,0,106,7.732527,1.17051,1.1717,1.16897,1.16954,1.0159,0.956552,1.699459,71.511758,0,0.94484,-0.587629,-0.082939,0.310678,1.429968,0.14011,0.865023,0.0,0.03851,0,0,107,7.656002,1.16954,1.17645,1.16819,1.17393,1.015317,1.064878,1.88889,75.575327,0,1.300377,-0.307517,0.373958,0.337666,1.466357,-0.082939,0.94484,0.0,-0.066725,0,0,108,8.001329,32571,-30.0,0,1,0
32670,2020-08-19 00:00:00,1.1931,3,1.19367,1.19657,1.1918,1.1936,1.011768,1.017428,1.298328,74.302814,0,1.898317,-25.714286,-0.005865,0.270103,1.842338,0.218659,1.402568,0.002513,0.174831,0,0,37,9.517426,1.19361,1.19387,1.19283,1.19313,1.012848,0.924263,1.407702,72.332916,0,0.528473,-0.625,-0.04023,0.257135,1.828904,-0.005865,1.898317,0.000838,0.086424,0,0,38,9.481783,1.1931,1.19517,1.19278,1.19476,1.012732,0.952237,1.50223,74.825626,0,0.406771,-0.192771,0.13894,0.252731,1.807622,-0.04023,0.528473,-0.002514,-0.004192,0,0,39,9.605276,32674,40.0,1,0,1
32727,2020-09-01 12:00:00,1.19733,1,1.19412,1.19974,1.19411,1.19875,1.013348,1.007195,1.701567,73.326864,0,1.10836,-0.00216,0.386236,0.309154,0.795132,0.041872,0.268198,0.000837,0.099755,0,1,15,9.906152,1.19877,1.19969,1.19615,1.19734,1.014907,0.886393,1.779715,68.860457,0,1.421363,-0.832168,-0.119431,0.308527,0.794236,0.386236,1.10836,0.001668,0.170839,0,1,16,9.800057,1.19733,1.19953,1.19636,1.19887,1.014791,0.905052,1.852224,70.929656,0,1.093045,-0.62987,0.128454,0.305011,0.792434,-0.119431,1.421363,-0.000835,0.017556,0,1,17,9.91517,32728,-30.0,0,1,0
32874,2020-10-06 00:00:00,1.1782,3,1.17641,1.17976,1.17641,1.17865,1.006247,1.164264,0.698688,68.176345,0,0.946372,0.0,0.190048,0.235598,-0.888173,0.124107,0.992128,0.00085,0.15239,0,0,35,8.369745,1.17865,1.17878,1.17716,1.17845,1.00696,1.034694,0.776328,67.356175,0,0.389511,-6.45,-0.016971,0.228626,-0.86635,0.190048,0.946372,0.0,0.063753,0,0,36,8.354194,1.1782,1.1793,1.1778,1.17907,1.00767,1.005549,0.867094,68.616599,0,0.214347,-0.45977,0.073787,0.221271,-0.843648,-0.016971,0.389511,-0.021214,0.054368,0,0,37,8.402385,32877,0.0,0,1,0
32899,2020-10-12 04:00:00,1.18127,3,1.18232,1.18309,1.18181,1.18293,1.008528,1.053522,0.896176,71.452949,0,0.434469,-0.836066,0.051567,0.19037,-0.340734,0.119257,1.321109,0.0,0.145752,0,0,60,8.701276,1.18101,1.18217,1.18101,1.18127,1.007962,0.861005,0.946017,63.5834,0,0.402754,0.0,0.02201,0.18863,-0.328532,0.051567,0.434469,-0.162309,-0.067693,0,0,61,8.572977,1.18127,1.18219,1.18085,1.18184,1.007495,0.871369,0.952551,65.008495,0,0.459122,-0.736842,0.04823,0.183171,-0.315,0.02201,0.402754,0.0,-0.013548,0,0,62,8.617072,32902,10.0,0,1,1
32934,2020-10-20 00:00:00,1.17684,3,1.17773,1.17939,1.17728,1.17818,1.008141,1.01242,0.876421,61.661526,0,1.181901,-1.0,0.038195,0.213042,-0.093415,0.337935,1.404612,-0.000849,0.303309,0,3,13,8.333192,1.17821,1.17854,1.17644,1.17709,1.007498,0.891402,0.899479,58.044537,0,0.671204,-0.580357,-0.09515,0.210751,-0.091025,0.038195,1.181901,0.002546,-0.071351,0,2,14,8.248307,1.17684,1.17759,1.17639,1.17749,1.0076,0.89668,0.948131,58.995113,0,0.434318,-0.692308,0.055202,0.20291,-0.087351,-0.09515,0.671204,-0.021239,-0.00425,0,2,15,8.279476,32937,-30.0,0,1,0
32940,2020-10-21 00:00:00,1.18212,3,1.18088,1.18408,1.18076,1.18266,1.0123,1.031493,1.341317,70.087225,0,1.349947,-0.067416,0.150508,0.215219,-0.058115,0.226949,1.379776,0.0,0.225787,0,1,19,8.680432,1.18266,1.18362,1.18212,1.18222,1.013321,0.939527,1.416825,68.28883,0,0.621715,-0.227273,-0.037218,0.208983,-0.046387,0.150508,1.349947,0.0,0.11518,0,0,20,8.646445,1.18212,1.18349,1.18201,1.18335,1.012993,0.944441,1.486185,70.390153,0,0.429209,-0.089431,0.103942,0.202804,-0.033,-0.037218,0.621715,-0.008459,-0.009305,0,0,21,8.73368,32941,-26.4,0,0,0
33011,2020-11-05 20:00:00,1.18034,2,1.17945,1.18598,1.17888,1.18392,1.016948,1.179965,1.788645,74.071706,0,1.48427,-0.127517,0.377559,0.362423,-0.158343,0.49345,1.437135,0.0,0.522703,0,1,8,8.77762,1.18392,1.184,1.17911,1.18033,1.016982,0.942823,1.894646,64.920328,0,1.355438,-0.339833,-0.304152,0.367152,-0.161417,0.377559,1.48427,0.0,0.01951,0,1,9,8.500165,1.18034,1.18443,1.1795,1.18268,1.01713,0.974636,2.018378,67.730807,0,0.787451,-0.358974,0.197856,0.370024,-0.16124,-0.304152,1.355438,0.000847,0.033076,0,1,10,8.681977,33011,-30.0,0,1,0
33059,2020-11-17 20:00:00,1.1863,2,1.1868,1.18939,1.18652,1.1886,1.006651,1.057862,0.792387,67.39871,0,1.246745,-0.155556,0.151439,0.214375,0.448898,0.098584,1.225944,0.0,0.190836,0,0,23,9.1368,1.1886,1.18861,1.18574,1.1863,1.005782,0.782406,0.796521,58.563801,0,1.322263,-0.243478,-0.19388,0.216729,0.455475,0.151439,1.246745,0.0,-0.065738,0,0,24,8.960634,1.1863,1.18695,1.18605,1.1861,1.005778,0.73655,0.787178,57.853622,0,0.443449,-0.25,-0.016862,0.206702,0.454742,-0.19388,1.322263,0.0,0.026144,0,0,25,8.945283,33067,20.0,0,1,1
33121,2020-12-02 04:00:00,1.20685,3,1.20453,1.20766,1.20427,1.20719,1.01372,1.170145,1.3731,76.319639,0,0.80937,-0.097744,0.220346,0.246091,0.781132,0.438353,2.889399,0.00166,0.563665,0,0,37,10.536038,1.20685,1.20741,1.20606,1.20684,1.015331,1.042274,1.522233,75.12963,0,0.567227,-78.0,-0.000829,0.236569,0.80277,0.220346,0.80937,-0.028165,0.148638,0,0,38,10.510092,1.20685,1.20837,1.20665,1.20684,1.01565,0.970226,1.616367,75.12963,0,0.688087,-19.0,-0.000829,0.229852,0.820125,-0.000829,0.567227,0.000829,0.04892,0,0,39,10.510092,33123,10.0,0,1,1
33184,2020-12-16 16:00:00,1.21878,1,1.21623,1.22122,1.21524,1.22062,1.003973,1.163131,0.721096,66.661581,0,1.765336,-0.225513,0.359653,0.230741,1.681809,0.092909,0.610557,-0.000822,0.010699,0,0,26,11.520375,1.22062,1.22068,1.2179,1.21877,1.006303,0.903675,0.774078,60.602581,0,1.312077,-0.47027,-0.151792,0.230877,1.669782,0.359653,1.765336,0.0,0.218887,0,0,27,11.38607,1.21878,1.22065,1.21628,1.21688,1.004609,0.682213,0.745381,55.093254,0,1.527239,-0.315789,-0.156137,0.24037,1.652139,-0.151792,1.312077,0.00082,-0.133016,0,0,28,11.248439,33185,10.0,0,1,1
33193,2020-12-18 04:00:00,1.22564,3,1.22604,1.22728,1.22583,1.22685,1.012439,1.018508,1.295565,72.433866,0,0.583049,-0.259259,0.066023,0.242947,1.590508,0.150892,1.412227,0.0,0.157693,0,0,35,11.969678,1.22672,1.22722,1.22507,1.22563,1.011762,0.8886,1.366292,68.00217,0,0.424002,-0.513761,-0.088934,0.238348,1.586535,0.066023,0.583049,-0.010596,-0.061999,0,0,36,11.882052,1.22564,1.22585,1.22386,1.22431,1.010318,0.78019,1.360843,63.476916,0,0.690859,-0.338346,-0.108633,0.233172,1.585526,-0.088934,0.424002,0.000816,-0.09877,0,0,37,11.787047,33194,0.0,0,1,0
33226,2020-12-28 16:00:00,1.22131,1,1.22235,1.22505,1.22195,1.2249,1.005262,1.12712,0.679829,62.511255,0,0.833875,-0.156863,0.20818,0.231927,1.462405,0.151348,0.417648,0.0,0.123726,0,3,14,11.829537,1.22489,1.22504,1.21913,1.22129,1.002923,0.697571,0.671447,52.392434,0,1.288739,-0.6,-0.29477,0.250562,1.46073,0.20818,0.833875,-0.000816,-0.230779,0,3,15,11.568915,1.22131,1.22401,1.22051,1.22062,1.004058,0.616508,0.670648,50.750469,0,1.231904,-0.15942,-0.056529,0.253274,1.453069,-0.29477,1.288739,0.001638,0.113195,0,3,16,11.520375,33229,-30.0,0,1,0
33236,2020-12-30 08:00:00,1.2285,1,1.22473,1.22949,1.2246,1.22906,1.00676,1.121848,0.925101,67.294111,0,1.123216,-0.030023,0.352302,0.241485,1.402222,0.063676,0.846596,-0.01796,0.081726,0,0,24,12.127968,1.22906,1.22921,1.22817,1.22849,1.009641,0.990524,0.994869,65.374488,0,0.845581,-0.561404,-0.046398,0.230387,1.396226,0.352302,1.123216,0.0,0.291524,0,0,25,12.087196,1.2285,1.22866,1.22528,1.22685,1.007203,0.81905,1.031675,60.065435,0,1.184848,-0.951515,-0.134491,0.233895,1.389065,-0.046398,0.845581,0.000814,-0.235309,0,0,26,11.969678,33237,20.0,0,1,1
33406,2021-02-09 16:00:00,1.21017,1,1.2078,1.21165,1.20673,1.21096,1.010967,1.042113,1.382766,69.496882,0,1.503768,-0.338608,0.26095,0.213321,-0.837476,0.153998,0.868519,-0.000828,0.064679,0,3,15,10.81456,1.21096,1.21133,1.20903,1.21017,1.013159,0.930907,1.504792,66.44901,0,1.332051,-1.443038,-0.06528,0.211789,-0.833825,0.26095,1.503768,0.0,0.190598,0,3,16,10.75634,1.21017,1.21094,1.20886,1.21054,1.012923,0.896967,1.585,67.175106,0,1.632236,-3.540541,0.030565,0.208874,-0.82996,-0.06528,1.332051,0.0,-0.014061,0,2,17,10.783617,33410,-30.0,0,1,0
33566,2021-03-18 08:00:00,1.19614,1,1.19784,1.19878,1.19732,1.19855,1.008083,1.078537,0.841902,64.356083,0,0.514089,-0.732394,0.059238,0.226915,-1.042835,0.650272,2.275707,-0.010017,0.634576,0,2,4,9.891118,1.19854,1.19865,1.19555,1.19613,1.006644,0.825898,0.859859,57.18067,0,1.091345,-0.240664,-0.201483,0.229645,-1.029386,0.059238,0.514089,-0.000834,-0.14783,0,2,5,9.708811,1.19614,1.19889,1.19351,1.19473,1.004914,0.692696,0.854069,53.466703,0,1.438807,-0.865248,-0.118018,0.245657,-1.019707,-0.201483,1.091345,0.000836,-0.170633,0,2,6,9.603007,33568,40.0,1,0,1
33650,2021-04-07 08:00:00,1.18707,1,1.18747,1.18782,1.18684,1.18722,1.012465,1.00186,1.268476,71.86071,0,0.641915,-1.52,-0.021058,0.184435,-1.361959,0.173456,0.975915,-0.01263,0.137528,0,0,28,9.031182,1.18724,1.18779,1.18656,1.18707,1.012335,0.926957,1.36817,71.225498,0,1.411884,-3.0,-0.014321,0.178684,-1.334761,-0.021058,0.641915,0.001685,-0.023592,0,0,29,9.019687,1.18707,1.18874,1.18639,1.18861,1.012265,0.950071,1.479336,73.787341,0,2.032756,-0.441558,0.129563,0.179828,-1.307014,-0.014321,1.411884,0.0,-0.014327,0,0,30,9.137564,33652,-30.0,0,1,0
33682,2021-04-14 16:00:00,1.19639,1,1.19626,1.19741,1.1955,1.19667,1.008009,1.001053,0.894594,71.406434,0,1.275242,-1.853659,0.034262,0.179484,-0.230912,0.067711,1.15515,0.0,0.020916,0,0,60,9.749555,1.19668,1.19697,1.19511,1.19638,1.007777,0.913736,0.963654,69.941923,0,1.14759,-4.233333,-0.025076,0.177809,-0.192,0.034262,1.275242,0.000836,-0.032622,0,0,61,9.727678,1.19639,1.19873,1.1953,1.1985,1.007982,1.006753,1.055265,74.120543,0,1.456986,-0.516588,0.176053,0.185258,-0.151936,-0.025076,1.14759,0.000836,0.015898,0,0,62,9.887359,33691,0.5,0,0,1
33684,2021-04-15 00:00:00,1.19784,3,1.19639,1.19873,1.1953,1.1985,1.007982,1.006753,1.055265,74.120543,0,1.456986,-0.516588,0.176053,0.185258,-0.151936,-0.025076,1.14759,0.000836,0.015898,0,0,62,9.887359,1.19849,1.19855,1.19697,1.19791,1.009073,0.910315,1.077947,71.155828,0,0.762629,-1.62069,-0.048418,0.181532,-0.110843,0.176053,1.456986,-0.000834,0.139714,0,0,63,9.842977,1.19784,1.19887,1.19758,1.19862,1.009546,0.907874,1.141443,72.577323,0,0.512259,-0.333333,0.065075,0.176153,-0.069171,-0.048418,0.762629,-0.005844,0.050962,0,0,64,9.896381,33688,10.0,0,1,1
33701,2021-04-19 20:00:00,1.20381,2,1.20252,1.20479,1.20219,1.20403,1.007174,1.25419,0.692534,71.31365,0,1.286585,-0.218543,0.125412,0.208428,0.395397,0.554673,1.558936,0.000832,0.53437,0,1,2,10.301238,1.20402,1.20407,1.20152,1.2038,1.006921,1.082143,0.812852,70.40808,0,1.398432,-10.363636,-0.018275,0.208708,0.423339,0.125412,1.286585,-0.000831,-0.055732,0,1,3,10.2841,1.20381,1.20408,1.20331,1.20367,1.008526,0.982949,0.894073,69.868038,0,0.539108,-2.571429,-0.011631,0.198391,0.449384,-0.018275,1.398432,0.000831,0.148978,0,1,4,10.274411,33703,-30.0,0,1,0
33729,2021-04-26 12:00:00,1.20996,1,1.21032,1.21169,1.21032,1.21082,1.010073,1.010714,1.032531,69.214692,0,0.902082,0.0,0.041294,0.202039,0.955059,0.100801,0.529118,0.000826,0.120775,0,2,8,10.804248,1.2108,1.21154,1.20888,1.20997,1.008952,0.889745,1.102303,65.928818,0,1.261712,-1.313253,-0.068597,0.203442,0.970875,0.041294,0.902082,-0.001652,-0.118977,0,2,9,10.741589,1.20996,1.21094,1.20766,1.20807,1.007775,0.724052,1.11483,59.167168,0,1.18158,-0.216931,-0.156448,0.208601,0.983441,-0.068597,1.261712,-0.000826,-0.10092,0,2,10,10.601207,33730,10.0,0,1,1
33827,2021-05-18 20:00:00,1.22167,2,1.22185,1.22341,1.22065,1.22213,1.013417,1.025294,1.418327,73.959576,0,1.176694,-4.285714,0.022911,0.211736,0.922476,0.441134,1.260769,0.0,0.351867,0,1,19,11.629696,1.22212,1.22237,1.21979,1.22166,1.012192,0.944618,1.44449,71.990704,0,1.396253,-4.065217,-0.037654,0.211772,0.931855,0.022911,1.176694,-0.000818,-0.070454,0,0,20,11.595698,1.22167,1.22302,1.22149,1.22232,1.013282,0.926087,1.497256,73.074668,0,0.616196,-0.276923,0.053178,0.20548,0.938956,-0.037654,1.396253,0.000819,0.139368,0,0,21,11.643432,33828,-9.7,0,0,0
33882,2021-06-01 00:00:00,1.22241,3,1.21986,1.22313,1.21938,1.22281,1.002913,1.013671,0.5641,57.587762,0,0.927236,-0.162712,0.241248,0.2181,0.808732,-0.013936,0.818289,-0.00082,0.07222,0,2,6,11.678838,1.22281,1.22294,1.22239,1.22244,1.005433,0.946762,0.576517,56.466967,0,0.247537,-0.135135,-0.030267,0.205797,0.80105,0.241248,0.927236,0.0,0.246847,0,2,7,11.652106,1.22241,1.22345,1.22239,1.22296,1.00559,0.955687,0.632011,57.712608,0,0.453498,-0.036364,0.044973,0.197207,0.793783,-0.030267,0.247537,-0.002454,0.0,0,2,8,11.689671,33883,1.7,0,0,1
34057,2021-07-12 04:00:00,1.18753,3,1.18614,1.18807,1.1858,1.188,1.006592,1.025182,0.82175,62.3272,0,0.441397,-0.182796,0.156566,0.189747,-1.493186,-0.062388,0.926017,0.001686,0.020244,0,4,12,9.090909,1.18716,1.18769,1.18673,1.18753,1.00742,0.915737,0.880566,60.432309,0,0.392008,-1.162162,0.031157,0.183902,-1.481937,0.156566,0.441397,-0.070707,0.078428,0,3,13,9.054929,1.18753,1.18801,1.18654,1.18683,1.007249,0.813985,0.916633,57.622459,0,0.70289,-0.414286,-0.058981,0.179714,-1.471382,0.031157,0.392008,0.0,-0.01601,0,2,14,9.001289,34060,20.0,0,1,1
34122,2021-07-27 00:00:00,1.1803,3,1.1783,1.18173,1.178,1.18124,1.002165,1.072882,0.457669,61.353073,0,1.26406,-0.102041,0.248891,0.19765,-0.89475,-0.006789,1.285669,0.0,0.006792,0,6,6,8.570655,1.18124,1.18133,1.17992,1.18023,1.003685,0.845904,0.465664,56.645216,0,0.407666,-0.306931,-0.085577,0.192223,-0.882214,0.248891,1.26406,0.0,0.162988,0,5,7,8.492412,1.1803,1.18121,1.17991,1.18084,1.003768,0.915459,0.496753,58.706156,0,0.403605,-0.722222,0.04573,0.186264,-0.870266,-0.085577,0.407666,0.005931,-0.000848,0,4,8,8.539684,34125,20.0,0,1,1
34206,2021-08-16 00:00:00,1.17942,3,1.17659,1.18046,1.17639,1.18001,1.005695,1.297374,0.6752,67.82458,0,1.660294,-0.05848,0.289828,0.15393,-0.317158,0.198032,1.022305,0.00085,0.200164,0,0,28,8.475352,1.18001,1.1801,1.17925,1.1796,1.00835,1.098416,0.784307,65.758346,0,0.580967,-0.853659,-0.034758,0.148132,-0.32884,0.289828,1.660294,0.0,0.243117,0,0,29,8.44354,1.17942,1.1801,1.17917,1.17957,1.008303,1.005063,0.856469,65.600867,0,0.507965,-1.666667,0.012716,0.143186,-0.336885,-0.034758,0.580967,-0.015259,-0.006784,0,0,30,8.441212,34210,10.0,0,1,1
34207,2021-08-16 04:00:00,1.17957,3,1.18001,1.1801,1.17925,1.1796,1.00835,1.098416,0.784307,65.758346,0,0.580967,-0.853659,-0.034758,0.148132,-0.32884,0.289828,1.660294,0.0,0.243117,0,0,29,8.44354,1.17942,1.1801,1.17917,1.17957,1.008303,1.005063,0.856469,65.600867,0,0.507965,-1.666667,0.012716,0.143186,-0.336885,-0.034758,0.580967,-0.015259,-0.006784,0,0,30,8.441212,1.17957,1.18008,1.17899,1.17936,1.00808,0.923448,0.905142,64.437559,0,0.6402,-1.761905,-0.017806,0.139584,-0.3447,0.012716,0.507965,0.0,-0.015265,0,0,31,8.424908,34210,10.0,0,1,1
34208,2021-08-16 08:00:00,1.17936,1,1.17942,1.1801,1.17917,1.17957,1.008303,1.005063,0.856469,65.600867,0,0.507965,-1.666667,0.012716,0.143186,-0.336885,-0.034758,0.580967,-0.015259,-0.006784,0,0,30,8.441212,1.17957,1.18008,1.17899,1.17936,1.00808,0.923448,0.905142,64.437559,0,0.6402,-1.761905,-0.017806,0.139584,-0.3447,0.012716,0.507965,0.0,-0.015265,0,0,31,8.424908,1.17936,1.17937,1.17788,1.17871,1.006803,0.828125,0.903088,60.84121,0,1.036613,-1.276923,-0.055145,0.138714,-0.352784,-0.017806,0.6402,0.0,-0.094148,0,0,32,8.374409,34210,10.0,0,1,1
34243,2021-08-24 04:00:00,1.17393,3,1.17397,1.17503,1.17384,1.17459,1.007092,1.016037,0.758403,61.762703,0,0.396985,-0.209677,0.052784,0.170816,-0.529619,0.061332,1.365487,0.003407,0.123679,0,0,25,8.053023,1.17454,1.17484,1.17385,1.17392,1.007199,0.890281,0.81211,58.641058,0,0.334548,-0.112903,-0.052815,0.164729,-0.528869,0.052784,0.396985,-0.004257,0.000852,0,0,26,8.000545,1.17393,1.17424,1.17342,1.17412,1.006943,0.871573,0.861849,59.30231,0,0.494156,-2.684211,0.016182,0.157925,-0.52633,-0.052815,0.334548,0.000852,-0.036632,0,0,27,8.016216,34252,-20.9,0,0,0
34266,2021-08-30 00:00:00,1.17876,3,1.17562,1.18023,1.1735,1.18006,1.000566,1.306284,0.470371,66.832141,1,2.738112,-0.477477,0.376252,0.188211,-0.471857,0.043382,1.159664,0.000851,-0.12681,0,0,48,8.47923,1.18006,1.18012,1.17922,1.17958,1.005663,1.077729,0.552399,64.764126,0,0.635192,-0.75,-0.040692,0.180289,-0.46311,0.376252,2.738112,0.0,0.487431,0,0,49,8.441988,1.17876,1.18057,1.17876,1.18048,1.005483,1.077006,0.643286,66.83626,0,0.40638,0.0,0.145703,0.178235,-0.446479,-0.040692,0.635192,-0.069516,-0.039009,0,0,50,8.511792,34267,-15.9,0,0,0
34284,2021-09-02 00:00:00,1.18391,3,1.18383,1.18571,1.1833,1.1848,1.005508,1.036358,0.652338,68.032711,0,1.393271,-0.546392,0.08187,0.165579,-0.134702,0.200208,1.247279,0.005069,0.182026,0,0,66,8.845375,1.18482,1.18512,1.18376,1.18396,1.005109,0.929691,0.566204,64.213877,0,0.471196,-0.232558,-0.072638,0.162066,-0.107457,0.08187,1.393271,0.001688,0.038874,0,0,67,8.780702,1.18391,1.18461,1.18375,1.18449,1.005146,0.939745,0.612543,65.528655,0,0.498142,-0.275862,0.048966,0.155608,-0.084923,-0.072638,0.471196,-0.004223,-0.000845,0,0,68,8.821518,34288,-30.0,0,1,0
34466,2021-10-14 08:00:00,1.15898,1,1.15927,1.16011,1.15887,1.15989,1.005723,1.020199,0.645626,63.031657,0,0.506573,-0.645161,0.053453,0.169528,-1.271931,0.15609,0.979004,-0.027596,0.094146,0,4,6,6.887722,1.15989,1.16007,1.15888,1.15898,1.005817,0.870364,0.676013,58.963547,0,0.65776,-0.10989,-0.078517,0.164877,-1.264543,0.053453,0.506573,0.0,0.000863,0,4,7,6.814613,1.15898,1.16189,1.15875,1.16162,1.006097,1.083326,0.7897,65.849687,0,1.155176,-0.087121,0.227269,0.17206,-1.251227,-0.078517,0.65776,0.0,-0.011218,0,4,8,7.026394,34467,-30.0,0,1,0
34532,2021-10-29 08:00:00,1.16644,1,1.16794,1.16899,1.16791,1.16843,1.010524,1.081553,1.009567,66.067317,0,0.643747,-0.061224,0.041937,0.220446,-0.17233,0.034239,0.733549,-0.027391,0.066831,0,1,14,7.568275,1.16844,1.16861,1.16639,1.16643,1.009283,0.865821,1.07037,59.515786,0,0.773324,-0.0199,-0.172321,0.218645,-0.157129,0.041937,0.643747,0.000856,-0.130147,0,1,15,7.409789,1.16644,1.16757,1.16491,1.16507,1.007894,0.733563,1.089059,55.486423,0,1.28063,-0.116788,-0.11759,0.219573,-0.146146,-0.172321,0.773324,0.000857,-0.126887,0,1,16,7.301707,34533,40.0,1,0,1
34657,2021-11-29 04:00:00,1.12841,3,1.13037,1.13296,1.12994,1.13133,1.011977,1.076002,1.221302,67.968063,0,0.735015,-0.447917,0.084856,0.229446,-1.98698,0.09466,1.86997,0.000885,0.147127,0,3,12,4.537138,1.12997,1.1312,1.12805,1.12842,1.010414,0.838533,1.273239,57.491249,0,0.97506,-0.23871,-0.13736,0.234368,-1.988967,0.084856,0.735015,-0.120212,-0.167266,0,3,13,4.290955,1.12841,1.1285,1.12727,1.12781,1.009779,0.777134,1.311887,55.55798,0,0.833313,-0.9,-0.0532,0.225536,-1.986137,-0.13736,0.97506,-0.000886,-0.069146,0,3,14,4.239189,34659,10.0,0,1,1
