candidate_mode,signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
broad_v2,19586,2012-04-26 16:00:00,1.3212,1,1.32234,1.32623,1.32173,1.32362,1.007227,0.910701,0.947175,65.401909,0,1.336492,-0.476563,0.096704,0.251588,-0.204046,0.011343,0.572018,-0.000756,0.01135,0,0,49,18.405585,1.32361,1.32417,1.31983,1.32119,1.005788,0.706044,0.961961,57.072458,0,1.450525,-0.561983,-0.183168,0.257511,-0.176905,0.096704,1.336492,-0.000756,-0.143751,0,0,50,18.255512,1.3212,1.32537,1.3205,1.32343,1.006011,0.844451,0.971416,61.890648,0,1.311212,-0.313901,0.168502,0.264997,-0.150699,-0.183168,1.450525,0.000757,0.050764,0,0,51,18.39387,19586,-30.0,0,1,0
broad_v2,19593,2012-04-27 20:00:00,1.32539,2,1.32066,1.32695,1.32057,1.32588,1.003361,1.057129,0.697106,63.094145,0,1.433723,-0.017241,0.393701,0.285581,-0.099726,0.155981,1.504201,-0.000757,0.368619,0,1,1,18.544665,1.32586,1.3262,1.32408,1.32538,1.005704,0.953966,0.698929,61.752007,0,1.195918,-2.708333,-0.036216,0.276708,-0.089088,0.393701,1.433723,-0.001508,0.265794,0,1,2,18.513936,1.32539,1.32667,1.32353,1.32529,1.004551,0.935607,0.627201,61.498418,0,0.623904,-17.6,-0.007546,0.273884,-0.077489,-0.036216,1.195918,0.000755,-0.041538,0,1,3,18.508402,19596,10.0,0,1,1
broad_v2,19594,2012-04-28 00:00:00,1.32533,3,1.32586,1.3262,1.32408,1.32538,1.005704,0.953966,0.698929,61.752007,0,1.195918,-2.708333,-0.036216,0.276708,-0.089088,0.393701,1.433723,-0.001508,0.265794,0,1,2,18.513936,1.32539,1.32667,1.32353,1.32529,1.004551,0.935607,0.627201,61.498418,0,0.623904,-17.6,-0.007546,0.273884,-0.077489,-0.036216,1.195918,0.000755,-0.041538,0,1,3,18.508402,1.32533,1.32535,1.32499,1.32514,1.005571,0.870724,0.650814,61.048446,0,0.00142,-0.789474,-0.014338,0.25629,-0.065887,-0.007546,0.623904,0.003018,0.110311,0,1,4,18.499177,19596,10.0,0,1,1
broad_v2,19595,2012-04-30 00:00:00,1.32408,3,1.32539,1.32667,1.32353,1.32529,1.004551,0.935607,0.627201,61.498418,0,0.623904,-17.6,-0.007546,0.273884,-0.077489,-0.036216,1.195918,0.000755,-0.041538,0,1,3,18.508402,1.32533,1.32535,1.32499,1.32514,1.005571,0.870724,0.650814,61.048446,0,0.00142,-0.789474,-0.014338,0.25629,-0.065887,-0.007546,0.623904,0.003018,0.110311,0,1,4,18.499177,1.32408,1.32458,1.32299,1.32341,1.003835,0.650898,0.636065,55.962638,0,0.345903,-0.626866,-0.050627,0.249899,-0.057545,-0.014338,0.00142,-0.079992,-0.150945,0,1,5,18.392637,19599,20.0,0,1,1
broad_v2,19605,2012-05-01 16:00:00,1.32671,1,1.325,1.32777,1.32398,1.32687,1.003435,0.927853,0.604425,62.990482,0,1.087623,-0.545455,0.140933,0.222431,0.043233,0.098862,0.526032,-0.006037,0.050631,0,1,13,18.60544,1.32688,1.3276,1.32431,1.3267,1.003754,0.865041,0.641288,62.353659,0,0.9808,-13.277778,-0.013567,0.224282,0.062776,0.140933,1.087623,0.000754,0.024925,0,1,14,18.59501,1.32671,1.32828,1.32039,1.32214,1.000679,0.318427,0.627865,48.259803,0,1.238848,-0.382932,-0.345652,0.251606,0.072485,-0.013567,0.9808,0.000754,-0.296003,0,1,15,18.314248,19605,40.0,1,0,1
broad_v2,19688,2012-05-21 00:00:00,1.27767,3,1.27339,1.27933,1.27142,1.27828,1.003611,1.067389,0.842022,54.160046,0,1.097909,-0.402863,0.382545,0.352459,-1.766452,0.194754,1.389532,-0.000785,0.09526,0,6,3,15.511469,1.27826,1.2783,1.27778,1.27783,1.008745,1.002153,0.872717,53.215055,0,0.002973,-0.116279,-0.033651,0.330305,-1.788493,0.382545,1.097909,-0.001565,0.500228,0,5,4,15.481715,1.27767,1.27998,1.27484,1.27846,1.006698,0.979869,0.970525,54.414251,0,0.683982,-3.582278,0.061793,0.335278,-1.806083,-0.033651,0.002973,-0.012521,-0.230087,0,4,5,15.523364,19689,10.0,0,1,1
broad_v2,19691,2012-05-21 12:00:00,1.27693,1,1.27844,1.2812,1.27844,1.27889,1.009767,0.946576,1.063648,55.257236,0,0.72462,0.0,0.035187,0.32664,-1.819472,0.061793,0.683982,-0.001564,0.282388,0,3,6,15.551768,1.27889,1.27901,1.2757,1.27692,1.007532,0.773004,1.093025,50.637227,0,1.244599,-0.619289,-0.154277,0.322292,-1.838663,0.035187,0.72462,0.0,-0.214324,0,2,7,15.421483,1.27693,1.2776,1.27405,1.27424,1.006102,0.570918,1.089185,45.111446,0,1.240553,-0.070632,-0.211106,0.319801,-1.858665,-0.154277,1.244599,0.000783,-0.129341,0,1,8,15.243596,19692,10.0,0,1,1
broad_v2,19695,2012-05-22 04:00:00,1.28005,3,1.27802,1.2823,1.27725,1.28176,1.009105,0.991352,1.26971,59.109699,0,0.873494,-0.205882,0.291786,0.337562,-1.871579,0.298115,1.402876,-0.000782,0.374859,0,1,10,15.740856,1.28175,1.28192,1.27983,1.28006,1.011092,0.84433,1.326356,55.533006,0,0.497206,-0.136095,-0.132025,0.325529,-1.885642,0.291786,0.873494,-0.00078,0.201996,0,1,11,15.628955,1.28005,1.28022,1.27817,1.27849,1.009749,0.732123,1.356836,52.380692,0,0.601088,-0.205128,-0.122019,0.314102,-1.903492,-0.132025,0.497206,-0.000781,-0.129705,0,1,12,15.525346,19696,0.0,0,1,0
broad_v2,19758,2012-06-05 08:00:00,1.25254,1,1.24985,1.25411,1.24906,1.25316,1.01585,1.103646,1.723307,64.847379,0,0.591436,-0.238671,0.264132,0.350809,-3.13758,0.16882,0.834684,0.0,0.13388,0,1,19,13.817868,1.25318,1.25363,1.25176,1.25255,1.0183,0.987178,1.900625,63.565965,0,0.668313,-1.253968,-0.050297,0.336574,-3.121983,0.264132,0.591436,0.001596,0.216163,0,0,20,13.775897,1.25254,1.25304,1.2415,1.24214,1.009773,0.538578,1.893114,46.631193,0,1.305481,-0.061538,-0.837265,0.381512,-3.140508,-0.050297,0.668313,-0.000798,-0.819646,0,0,21,13.053279,19758,40.0,1,0,1
broad_v2,19759,2012-06-05 12:00:00,1.24213,1,1.25318,1.25363,1.25176,1.25255,1.0183,0.987178,1.900625,63.565965,0,0.668313,-1.253968,-0.050297,0.336574,-3.121983,0.264132,0.591436,0.001596,0.216163,0,0,20,13.775897,1.25254,1.25304,1.2415,1.24214,1.009773,0.538578,1.893114,46.631193,0,1.305481,-0.061538,-0.837265,0.381512,-3.140508,-0.050297,0.668313,-0.000798,-0.819646,0,0,21,13.053279,1.24213,1.24432,1.24099,1.24287,1.009301,0.565654,1.896371,47.683756,0,1.267857,-1.540541,0.05954,0.373191,-3.134893,-0.837265,1.305481,-0.000805,-0.041079,0,0,22,13.104347,19760,-30.0,0,1,0
broad_v2,19769,2012-06-07 04:00:00,1.2567,3,1.25589,1.25848,1.25427,1.25807,1.014516,1.046935,1.666083,63.195988,0,0.851893,-0.743119,0.173281,0.416112,-2.927059,0.914144,1.535634,0.005574,0.798013,0,0,30,14.15422,1.25806,1.25824,1.25659,1.25671,1.016446,0.91938,1.783314,61.222452,0,0.61448,-0.088889,-0.107423,0.396186,-2.899348,0.173281,0.851893,-0.000795,0.184968,0,0,31,14.061319,1.2567,1.25843,1.25567,1.25652,1.015573,0.864407,1.86358,60.936147,0,0.723787,-4.722222,-0.014325,0.383632,-2.876198,-0.107423,0.61448,-0.000796,-0.073214,0,0,32,14.048324,19771,10.0,0,1,1
broad_v2,19774,2012-06-08 00:00:00,1.256,3,1.25922,1.26243,1.25447,1.25651,1.012237,0.763401,1.802205,59.032371,0,1.507012,-0.752768,-0.215677,0.39183,-2.809452,0.240621,1.359278,-0.001588,-0.130562,0,0,35,14.04764,1.2565,1.26141,1.25555,1.25596,1.012419,0.716228,1.764424,58.135105,0,0.901172,-0.759259,-0.042995,0.397328,-2.782453,-0.215677,1.507012,-0.000796,0.086092,0,0,36,14.01,1.256,1.25742,1.25284,1.25393,1.009937,0.610842,1.755,54.822943,0,0.544114,-0.52657,-0.165081,0.395634,-2.760936,-0.042995,0.901172,0.003185,-0.215842,0,0,37,13.87079,19775,20.0,0,1,1
broad_v2,19806,2012-06-15 04:00:00,1.26153,3,1.25978,1.26354,1.25872,1.26314,1.011703,1.060456,1.428353,63.921902,0,0.938398,-0.315476,0.266004,0.375869,-1.399888,0.142087,1.377158,-0.000794,0.195819,0,0,67,14.498789,1.26315,1.26352,1.2614,1.26153,1.013818,0.911601,1.515715,60.811055,0,0.449275,-0.080247,-0.128415,0.361471,-1.359135,0.266004,0.938398,0.000792,0.212915,0,0,68,14.38967,1.26153,1.26464,1.26133,1.26399,1.013625,0.968333,1.614655,63.71662,0,0.57156,-0.081301,0.194622,0.353703,-1.315762,-0.128415,0.449275,0.0,-0.005549,0,0,69,14.556286,19806,-30.0,0,1,0
broad_v2,19808,2012-06-15 12:00:00,1.26354,1,1.26153,1.26464,1.26133,1.26399,1.013625,0.968333,1.614655,63.71662,0,0.57156,-0.081301,0.194622,0.353703,-1.315762,-0.128415,0.449275,0.0,-0.005549,0,0,69,14.556286,1.26398,1.26434,1.26131,1.26356,1.013211,0.897797,1.658974,62.839582,0,1.209843,-5.357143,-0.033239,0.345679,-1.275903,0.194622,0.57156,-0.000791,-0.001586,0,0,70,14.527209,1.26354,1.26363,1.25933,1.26015,1.011085,0.711471,1.637068,56.229588,0,1.249817,-0.241888,-0.269016,0.346229,-1.22612,-0.033239,1.209843,-0.001583,-0.15698,0,0,71,14.295917,19808,40.0,1,0,1
broad_v2,19814,2012-06-18 08:00:00,1.27053,1,1.27371,1.27468,1.27019,1.27112,1.017733,1.058647,1.73032,69.074807,0,0.676015,-0.359073,-0.203757,0.357792,-1.004087,-0.00554,0.001247,0.799297,0.529482,0,0,75,15.035559,1.27114,1.27146,1.26724,1.27054,1.014559,0.978512,1.742541,67.858008,0,0.731741,-5.5,-0.047224,0.356112,-0.954846,-0.203757,0.676015,0.001573,-0.232249,0,0,76,14.996773,1.27053,1.27248,1.26188,1.26505,1.008767,0.712233,1.574228,57.527865,0,1.471738,-0.578467,-0.433184,0.391961,-0.917711,-0.047224,0.731741,-0.000787,-0.422966,0,0,77,14.62788,19814,40.0,1,0,1
broad_v2,19815,2012-06-18 12:00:00,1.26504,1,1.27114,1.27146,1.26724,1.27054,1.014559,0.978512,1.742541,67.858008,0,0.731741,-5.5,-0.047224,0.356112,-0.954846,-0.203757,0.676015,0.001573,-0.232249,0,0,76,14.996773,1.27053,1.27248,1.26188,1.26505,1.008767,0.712233,1.574228,57.527865,0,1.471738,-0.578467,-0.433184,0.391961,-0.917711,-0.047224,0.731741,-0.000787,-0.422966,0,0,77,14.62788,1.26504,1.26582,1.25926,1.25967,1.005722,0.415388,1.44592,49.564911,0,1.430475,-0.07635,-0.426302,0.402716,-0.875686,-0.433184,1.471738,-0.00079,-0.207627,0,0,78,14.263259,19815,40.0,1,0,1
broad_v2,19816,2012-06-18 16:00:00,1.25967,1,1.27053,1.27248,1.26188,1.26505,1.008767,0.712233,1.574228,57.527865,0,1.471738,-0.578467,-0.433184,0.391961,-0.917711,-0.047224,0.731741,-0.000787,-0.422966,0,0,77,14.62788,1.26504,1.26582,1.25926,1.25967,1.005722,0.415388,1.44592,49.564911,0,1.430475,-0.07635,-0.426302,0.402716,-0.875686,-0.433184,1.471738,-0.00079,-0.207627,0,0,78,14.263259,1.25967,1.26083,1.2562,1.25676,1.002924,0.239927,1.395256,45.866722,0,1.440754,-0.19244,-0.231548,0.401132,-0.852315,-0.426302,1.430475,0.0,-0.243,0,0,79,14.064738,19817,20.0,0,1,1
broad_v2,19824,2012-06-20 00:00:00,1.26857,3,1.26159,1.2707,1.26135,1.26906,1.004978,0.912918,1.210754,61.960781,0,1.44435,-0.032129,0.588625,0.397114,-0.678207,0.12841,1.349816,0.000793,0.28782,0,0,85,14.897641,1.26905,1.27297,1.26825,1.26855,1.010341,0.838891,1.253263,61.08837,0,0.940466,-0.6,-0.039415,0.395474,-0.64284,0.588625,1.44435,-0.000788,0.547033,0,0,86,14.863427,1.26857,1.26897,1.26615,1.26679,1.008645,0.712057,1.277499,58.050712,0,0.522482,-0.359551,-0.140513,0.383637,-0.607034,-0.039415,0.940466,0.001577,-0.165582,0,0,87,14.745143,19825,10.0,0,1,1
broad_v2,19825,2012-06-20 04:00:00,1.2668,3,1.26905,1.27297,1.26825,1.26855,1.010341,0.838891,1.253263,61.08837,0,0.940466,-0.6,-0.039415,0.395474,-0.64284,0.588625,1.44435,-0.000788,0.547033,0,0,86,14.863427,1.26857,1.26897,1.26615,1.26679,1.008645,0.712057,1.277499,58.050712,0,0.522482,-0.359551,-0.140513,0.383637,-0.607034,-0.039415,0.940466,0.001577,-0.165582,0,0,87,14.745143,1.2668,1.26781,1.26652,1.2672,1.008808,0.71669,1.296106,58.567576,0,0.551539,-0.7,0.031566,0.36339,-0.567255,-0.140513,0.522482,0.000789,0.029222,0,0,88,14.772727,19826,-30.0,0,1,0
broad_v2,19872,2012-06-29 20:00:00,1.26486,2,1.25771,1.26918,1.25658,1.2679,1.015363,1.299455,1.868561,71.210052,0,1.362715,-0.110893,0.803691,0.427404,-0.06198,0.027828,1.560163,-0.00159,0.10436,0,6,4,14.819781,1.26789,1.2691,1.26472,1.26487,1.022794,1.048844,2.161195,65.995025,0,1.441302,-0.049669,-0.23876,0.42256,-0.054294,0.803691,1.362715,-0.000789,0.64779,0,6,5,14.615731,1.26486,1.2668,1.26407,1.26611,1.022805,0.999766,2.416557,67.058251,0,0.869007,-0.632,0.098728,0.407394,-0.055619,-0.23876,1.441302,-0.000791,-0.051395,0,6,6,14.699355,19876,20.0,0,1,1
broad_v2,19946,2012-07-17 16:00:00,1.22813,1,1.22927,1.23106,1.22758,1.22997,1.009651,0.977884,1.180956,59.749681,0,1.302507,-2.414286,0.056912,0.290887,-1.682565,0.110636,0.858116,0.000813,0.003259,0,4,11,12.19298,1.22996,1.23156,1.22705,1.22813,1.009185,0.815243,1.228005,54.982324,0,1.28009,-0.590164,-0.149007,0.296744,-1.701835,0.056912,1.302507,-0.000813,-0.043174,0,3,12,12.061427,1.22813,1.22849,1.2189,1.22455,1.001912,0.558813,1.166463,47.106861,0,1.706896,-1.578212,-0.292352,0.332293,-1.7273,-0.149007,1.28009,0.0,-0.664195,0,2,13,11.804336,19946,40.0,1,0,1
broad_v2,19947,2012-07-17 20:00:00,1.22455,2,1.22996,1.23156,1.22705,1.22813,1.009185,0.815243,1.228005,54.982324,0,1.28009,-0.590164,-0.149007,0.296744,-1.701835,0.056912,1.302507,-0.000813,-0.043174,0,3,12,12.061427,1.22813,1.22849,1.2189,1.22455,1.001912,0.558813,1.166463,47.106861,0,1.706896,-1.578212,-0.292352,0.332293,-1.7273,-0.149007,1.28009,0.0,-0.664195,0,2,13,11.804336,1.22455,1.22978,1.22433,1.2294,1.006096,0.856806,1.190587,56.249637,1,1.010677,-0.045361,0.394501,0.339005,-1.732491,-0.292352,1.706896,0.0,0.445484,0,1,14,12.152269,19947,-30.0,0,1,0
broad_v2,19958,2012-07-19 16:00:00,1.22707,1,1.22847,1.23214,1.22627,1.22721,1.003705,0.529906,0.840802,50.83019,0,1.320983,-0.746032,-0.102672,0.315301,-1.741198,0.004884,0.729938,-0.000814,-0.144132,0,0,23,11.995502,1.2272,1.23186,1.22636,1.22706,1.003462,0.498938,0.805426,50.508047,0,1.438614,-5.0,-0.011409,0.324831,-1.731839,-0.102672,1.320983,-0.000815,0.007339,0,0,24,11.984744,1.22707,1.22885,1.2229,1.22778,0.999558,0.544549,0.64922,52.078003,0,1.457416,-5.873239,0.057828,0.336067,-1.728168,-0.011409,1.438614,0.000815,-0.282136,0,1,0,12.036358,19958,40.0,1,0,1
broad_v2,19990,2012-07-26 20:00:00,1.22778,2,1.21227,1.23145,1.21172,1.22979,1.008216,1.384358,1.665582,68.566585,0,1.560619,-0.031393,1.424633,0.407524,-1.747676,-0.127858,1.159865,-0.000825,-0.012378,0,2,18,12.180128,1.2298,1.23276,1.2275,1.22778,1.022401,1.114217,2.010949,65.211846,0,1.361764,-0.138614,-0.164525,0.409636,-1.733507,1.424633,1.560619,0.000813,1.302281,0,1,19,12.036358,1.22778,1.22925,1.22755,1.22812,1.022892,1.022858,2.25869,65.519167,0,0.705362,-0.676471,0.027685,0.390158,-1.721318,-0.164525,1.361764,0.0,0.004073,0,0,20,12.060711,19993,-30.0,0,1,0
broad_v2,19992,2012-07-27 04:00:00,1.22737,3,1.22778,1.22925,1.22755,1.22812,1.022892,1.022858,2.25869,65.519167,0,0.705362,-0.676471,0.027685,0.390158,-1.721318,-0.164525,1.361764,0.0,0.004073,0,0,20,12.060711,1.22787,1.22859,1.22709,1.22738,1.022954,0.931875,2.458507,64.190044,0,0.359231,-0.591837,-0.039922,0.371238,-1.713455,0.027685,0.705362,-0.020356,-0.037473,0,0,21,12.007691,1.22737,1.22916,1.22705,1.22901,1.023207,0.923098,2.655312,65.834149,0,0.700493,-0.195122,0.133441,0.356527,-1.700686,-0.039922,0.359231,-0.000815,-0.00326,0,0,22,12.124393,19993,-30.0,0,1,0
broad_v2,19997,2012-07-28 00:00:00,1.23186,3,1.2279,1.23768,1.2279,1.2358,1.024062,0.970618,3.108755,68.847745,0,1.339713,0.0,0.639262,0.424189,-1.664683,0.250031,1.441881,0.004072,0.289131,0,0,25,12.607218,1.2358,1.23889,1.22806,1.23174,1.023623,0.82582,3.180566,62.473893,0,1.086984,-0.906404,-0.329615,0.457991,-1.649346,0.639262,1.339713,0.0,0.01303,0,0,26,12.319158,1.23186,1.23213,1.23173,1.23211,1.025263,0.805622,3.125497,62.811785,0,0.001961,-0.52,0.02029,0.427469,-1.633835,-0.329615,1.086984,0.009742,0.298845,0,0,27,12.345489,20000,40.0,1,0,1
broad_v2,20031,2012-08-06 08:00:00,1.23939,1,1.23945,1.24422,1.23827,1.24061,1.021454,0.964741,2.394881,68.568729,0,0.691308,-1.017241,0.093502,0.411553,-0.733949,0.0,7.8e-05,0.078322,-0.016956,0,6,7,12.946051,1.24062,1.2407,1.23873,1.23938,1.0222,0.880431,2.549526,66.248598,0,0.66462,-0.524194,-0.10005,0.393889,-0.672284,0.093502,0.691308,0.000806,0.037149,0,6,8,12.859656,1.23939,1.23947,1.23413,1.23613,1.018481,0.758237,2.62025,60.430201,0,1.240451,-0.613497,-0.263726,0.397572,-0.623547,-0.10005,0.66462,0.000807,-0.371348,0,6,9,12.630549,20031,40.0,1,0,1
broad_v2,20070,2012-08-14 16:00:00,1.23321,1,1.23554,1.23849,1.23534,1.23696,1.008509,0.998897,0.979459,59.555018,0,1.491849,-0.140845,0.114798,0.25679,0.151331,0.11574,0.700801,0.000809,0.110212,0,6,11,12.689173,1.23697,1.23738,1.2326,1.23321,1.006256,0.691777,0.971571,51.003238,0,1.407528,-0.162234,-0.304895,0.26686,0.180999,0.114798,1.491849,0.000808,-0.221801,0,5,12,12.423675,1.23321,1.23536,1.23166,1.23337,1.005441,0.690041,0.985885,51.324399,0,1.428715,-9.6875,0.012973,0.269194,0.222687,-0.304895,1.407528,0.0,-0.076262,0,4,13,12.435036,20071,0.0,0,1,0
broad_v2,20103,2012-08-22 00:00:00,1.24718,3,1.24568,1.24868,1.24538,1.24768,1.014465,1.214443,1.336349,72.783634,0,1.557573,-0.15,0.160298,0.276975,0.422793,0.394159,1.625793,-0.000803,0.397436,0,0,20,13.439343,1.24769,1.24826,1.24561,1.24719,1.01531,1.058612,1.555685,71.453036,0,0.860387,-3.16,-0.04009,0.272469,0.44201,0.160298,1.557573,0.000801,0.018468,0,0,21,13.405335,1.24718,1.24773,1.24627,1.24722,1.016259,0.977014,1.728335,71.487404,0,0.670454,-22.75,0.003207,0.261363,0.462613,-0.04009,0.860387,-0.000802,0.052986,0,0,22,13.407418,20106,10.0,0,1,1
broad_v2,20105,2012-08-22 08:00:00,1.24685,1,1.24718,1.24773,1.24627,1.24722,1.016259,0.977014,1.728335,71.487404,0,0.670454,-22.75,0.003207,0.261363,0.462613,-0.04009,0.860387,-0.000802,0.052986,0,0,22,13.407418,1.24723,1.24725,1.24585,1.24684,1.016092,0.902804,1.854535,70.332351,0,0.66615,-2.538462,-0.031279,0.250788,0.483843,0.003207,0.670454,0.000802,-0.033701,0,0,23,13.381027,1.24685,1.24781,1.24472,1.24758,1.015198,0.883489,1.964705,71.304687,0,1.359657,-2.917808,0.058513,0.250428,0.506937,-0.031279,0.66615,0.000802,-0.090701,0,0,24,13.432405,20106,10.0,0,1,1
broad_v2,20151,2012-08-31 20:00:00,1.25682,2,1.25462,1.26269,1.25449,1.26104,1.004173,1.19617,0.784131,68.479538,0,1.81387,-0.020249,0.509104,0.255449,1.447662,0.262229,1.308559,-0.000797,0.416236,0,0,20,14.356404,1.26103,1.2636,1.25576,1.25681,1.005116,0.742121,0.799441,57.314895,0,1.996997,-0.248815,-0.335771,0.282558,1.458924,0.509104,1.81387,-0.000793,0.101236,0,0,21,14.068157,1.25682,1.25831,1.25593,1.2574,1.005268,0.776584,0.826407,58.335245,0,0.860691,-1.534483,0.046127,0.275772,1.459758,-0.335771,1.996997,0.000796,0.013538,1,0,22,14.108478,20157,-30.0,0,1,0
broad_v2,20159,2012-09-04 00:00:00,1.25921,3,1.25688,1.26098,1.25664,1.25965,1.00608,0.888651,0.95077,60.942399,1,1.052632,-0.086643,0.219902,0.24066,1.490033,0.001591,1.159719,-0.001591,0.04299,0,0,28,14.261898,1.25966,1.26002,1.25915,1.2592,1.007961,0.814911,0.977058,59.67,0,0.329122,-0.108696,-0.036531,0.228485,1.488175,0.219902,1.052632,0.000794,0.199739,0,0,29,14.231258,1.25921,1.2594,1.25807,1.25932,1.006943,0.792472,0.997429,59.910375,0,0.568242,-10.363636,0.008735,0.219688,1.485179,-0.036531,0.329122,0.000794,-0.085772,0,0,30,14.239431,20160,-30.0,0,1,0
broad_v2,20162,2012-09-04 12:00:00,1.2605,1,1.25933,1.26267,1.25905,1.26085,1.007606,0.868074,1.036723,62.943048,0,0.888914,-0.184211,0.120554,0.224256,1.480628,0.008735,0.568242,0.000794,0.077897,0,0,31,14.343498,1.26086,1.2626,1.25983,1.26049,1.008079,0.805982,1.062202,61.759213,0,1.420324,-1.783784,-0.029354,0.223994,1.476826,0.120554,0.888914,0.000793,0.061951,0,0,32,14.319035,1.2605,1.26117,1.2566,1.25669,1.005393,0.514577,1.05643,50.880851,0,1.499086,-0.023622,-0.303177,0.234599,1.471839,-0.029354,1.420324,0.000793,-0.256384,0,0,33,14.059951,20163,20.0,0,1,1
broad_v2,20184,2012-09-10 04:00:00,1.27874,3,1.27887,1.28165,1.2784,1.28154,1.025582,1.101485,2.519024,80.583615,0,0.663032,-0.17603,0.208343,0.316414,1.351082,0.174374,1.483625,0.000782,0.261162,0,2,14,15.726392,1.28064,1.2808,1.27866,1.27873,1.025857,0.943628,2.708888,73.612155,0,0.322349,-0.036649,-0.149367,0.310546,1.363059,0.208343,0.663032,-0.070228,0.020338,0,2,15,15.541201,1.27874,1.27948,1.27801,1.2782,1.025107,0.878568,2.83437,72.340951,0,0.530985,-0.351852,-0.042247,0.296699,1.373991,-0.149367,0.322349,0.000782,-0.050834,0,2,16,15.506181,20187,0.0,0,1,0
broad_v2,20185,2012-09-10 08:00:00,1.2783,1,1.28064,1.2808,1.27866,1.27873,1.025857,0.943628,2.708888,73.612155,0,0.322349,-0.036649,-0.149367,0.310546,1.363059,0.208343,0.663032,-0.070228,0.020338,0,2,15,15.541201,1.27874,1.27948,1.27801,1.2782,1.025107,0.878568,2.83437,72.340951,0,0.530985,-0.351852,-0.042247,0.296699,1.373991,-0.149367,0.322349,0.000782,-0.050834,0,2,16,15.506181,1.2783,1.28028,1.27747,1.27829,1.023738,0.843619,2.850568,72.428024,0,1.120385,-82.0,-0.000782,0.291188,1.38397,-0.042247,0.530985,0.007824,-0.042253,0,2,17,15.512129,20190,10.0,0,1,1
broad_v2,20200,2012-09-12 20:00:00,1.28889,2,1.28806,1.29358,1.28801,1.29001,1.014249,0.957632,1.638864,79.422846,0,1.56654,-0.025641,0.151162,0.310597,1.679762,0.059005,1.557435,0.002329,0.509567,0,0,30,16.279719,1.29003,1.29112,1.28759,1.2889,1.011925,0.906227,1.419366,75.641688,0,1.411128,-1.159292,-0.087672,0.308222,1.701075,0.151162,1.56654,0.00155,-0.032608,0,0,31,16.207619,1.28889,1.29038,1.28869,1.28986,1.012577,0.904925,1.480399,76.675917,0,0.781952,-0.206186,0.075202,0.295352,1.726521,-0.087672,1.411128,-0.000776,0.085431,0,0,32,16.269983,20201,-26.4,0,0,0
broad_v2,20214,2012-09-17 00:00:00,1.31239,3,1.31225,1.31298,1.3097,1.31291,1.025287,1.021386,2.685229,88.086383,0,0.900462,-3.863636,0.05027,0.354279,2.123999,0.232423,1.550745,-0.000762,0.055005,0,0,44,17.739982,1.31292,1.31293,1.3127,1.31286,1.02752,0.95044,2.866954,87.925067,0,0.001715,-2.666667,-0.00457,0.330238,2.179155,0.05027,0.900462,0.000762,0.22906,0,0,45,17.736849,1.31239,1.31249,1.31042,1.31153,1.025066,0.870115,2.93681,83.542366,0,0.380455,-1.290698,-0.065572,0.320249,2.234162,-0.00457,0.001715,-0.0358,-0.173688,0,0,46,17.653428,20215,0.0,0,1,0
broad_v2,20288,2012-10-03 00:00:00,1.29187,3,1.29214,1.29669,1.29185,1.29397,1.00713,0.811347,1.076639,58.133756,0,1.508854,-0.15847,0.141425,0.29611,1.332508,0.065009,1.304163,0.000774,0.119351,0,3,9,16.535932,1.29398,1.29468,1.29131,1.29186,1.006669,0.649567,1.086795,53.264077,0,0.685679,-0.259434,-0.164104,0.294042,1.305107,0.141425,1.508854,0.000773,-0.041801,0,2,10,16.39961,1.29187,1.29194,1.29048,1.29087,1.006026,0.580214,1.085002,51.101159,0,0.377179,-0.39,-0.077467,0.281327,1.272828,-0.164104,0.685679,0.000774,-0.064276,0,2,11,16.335495,20290,10.0,0,1,1
