timestamp,pair,open,high,low,close,volume,lower_band,middle_band,upper_band,bb_touch_strength,bb_position,bb_width_pct,rsi_value,rsi_divergence,volume_ratio,candle_rejection,candle_body_pct,atr_pct,trend_strength,prev_candle_body_pct,prev_volume_ratio,gap_from_prev_close,price_momentum,prev_was_selloff,previous_touches,time_since_last_touch,support_distance_pct,session,model_prediction,model_confidence,model_signal_raw,signal_strength,signal_strength_value,model_signal
2025.04.22 08:00:00,AUDUSD,0.64316,0.64395,0.64066,0.64088,27150,0.634231,0.639265,0.644298,1.010137,0.66047,1.574826,58.350458,0,0.736337,-0.096491,-0.355761,0.426171,0.829383,0.3545,0.595573,0.0,-0.031208,0,0,67,0.0,1,0,0.11120380078644587,0,None,0,0
2025.04.22 12:00:00,AUDUSD,0.64088,0.6411,0.63862,0.6391,22579,0.635139,0.639526,0.643913,1.005481,0.451452,1.372084,53.058395,0,0.61129,-0.269663,-0.278517,0.42455,0.891871,-0.355761,0.736337,0.0,-0.318422,0,0,68,0.0,1,0,0.1498572290325943,0,None,0,0
2025.04.22 16:00:00,AUDUSD,0.6391,0.64056,0.63767,0.63968,31752,0.635766,0.639737,0.643708,1.002995,0.492823,1.241478,54.50625,0,0.850048,-2.465517,0.09067,0.426138,0.962083,-0.278517,0.61129,0.0,-0.148758,0,0,69,0.0,1,1,0.6172399431839464,0,Weak,1,0
2025.04.22 20:00:00,AUDUSD,0.63968,0.64012,0.63608,0.63645,20193,0.635482,0.639653,0.643823,1.000941,0.11604,1.303943,45.997584,0,0.544165,-0.114551,-0.507503,0.443048,1.021934,0.09067,0.850048,0.0,-0.249345,0,0,70,0.0,2,0,0.07892270004726219,0,None,0,0
2025.04.23 00:00:00,AUDUSD,0.63595,0.63963,0.63491,0.63956,22470,0.635572,0.639707,0.643842,0.998959,0.482227,1.292922,53.520991,0,0.61712,-0.288089,0.564451,0.462116,1.074411,-0.507503,0.544165,-0.078561,-0.183939,0,1,0,0.0,3,1,0.7189151278486117,1,Medium,2,1
2025.04.23 04:00:00,AUDUSD,0.63956,0.64058,0.63788,0.63953,21875,0.635603,0.639729,0.643856,1.003582,0.475827,1.290062,53.443645,0,0.594768,-55.0,-0.004691,0.459284,1.123247,0.564451,0.61712,0.0,0.467783,0,1,1,0.0,3,0,0.4415037758065366,0,None,0,0
2025.04.23 08:00:00,AUDUSD,0.63953,0.64253,0.63907,0.64123,26625,0.635705,0.639855,0.644004,1.005293,0.665756,1.296911,57.216798,0,0.711209,-0.270588,0.265115,0.463889,1.174797,-0.004691,0.594768,0.0,0.186555,0,1,2,0.0,1,1,0.6753687246601452,1,Medium,2,1
2025.04.23 12:00:00,AUDUSD,0.64123,0.64207,0.64013,0.64171,20789,0.635887,0.640033,0.644179,1.006672,0.702246,1.29554,58.245769,0,0.624853,-2.291667,0.0748,0.452026,1.233969,0.265115,0.711209,0.0,0.165866,0,1,3,0.0,1,1,0.5675615006635019,0,Weak,1,0
2025.04.23 16:00:00,AUDUSD,0.64171,0.64351,0.63603,0.63698,53095,0.635897,0.640036,0.644174,1.000209,0.130845,1.293212,46.402411,1,1.659294,-0.200846,-0.742566,0.506734,1.286304,0.0748,0.624853,0.0,-0.640495,0,1,4,0.0,1,0,0.10691998926008281,0,None,0,0
2025.04.23 20:00:00,AUDUSD,0.63698,0.63755,0.63522,0.63592,19587,0.635594,0.639963,0.644331,0.999411,0.037304,1.365211,44.231836,0,0.728743,-0.660377,-0.166688,0.497494,1.313719,-0.742566,1.659294,0.0,-0.127352,1,2,0,0.0,2,0,0.28287650832256844,0,None,0,0
2025.04.24 00:00:00,AUDUSD,0.63552,0.63722,0.63522,0.63648,10797,0.635411,0.639913,0.644414,0.9997,0.118762,1.407,45.677543,0,0.452897,-0.3125,0.15083,0.483997,1.341676,-0.166688,0.728743,-0.062901,0.0,0,3,0,0.0,3,1,0.8569666855547119,1,Strong,3,1
2025.04.24 04:00:00,AUDUSD,0.63647,0.63694,0.6351,0.63594,17331,0.635124,0.639836,0.644548,0.999963,0.086613,1.472967,44.480112,0,0.769796,-1.584906,-0.083341,0.470474,1.360671,0.15083,0.452897,-0.001571,-0.018891,0,4,0,0.0,3,0,0.2736035126963269,0,None,0,0
2025.04.24 08:00:00,AUDUSD,0.63594,0.63892,0.63433,0.63769,27221,0.635013,0.63979,0.644567,0.998924,0.280187,1.493234,49.133886,0,1.183995,-0.92,0.274428,0.487083,1.378585,-0.083341,0.769796,0.0,-0.121241,0,5,0,0.0,1,1,0.7993620468500727,1,Strong,3,1
2025.04.24 12:00:00,AUDUSD,0.63769,0.639,0.63747,0.63813,21585,0.634869,0.639608,0.644348,1.004097,0.344017,1.481933,50.262741,0,0.937989,-0.5,0.068951,0.469106,1.398351,0.274428,1.183995,0.0,0.49501,0,5,1,0.0,1,1,0.6150077424162006,0,Weak,1,0
2025.04.24 16:00:00,AUDUSD,0.63814,0.6408,0.63787,0.6407,32437,0.634979,0.639496,0.644012,1.004553,0.633335,1.412614,56.355376,0,1.378037,-0.105469,0.399563,0.466516,1.40725,0.068951,0.937989,0.001567,0.062748,0,5,2,0.0,1,1,0.5849520983484684,0,Weak,1,0
2025.04.24 20:00:00,AUDUSD,0.6407,0.64134,0.63973,0.64093,13183,0.635111,0.639393,0.643674,1.007272,0.679566,1.339133,56.864632,0,0.569349,-4.217391,0.035885,0.450981,1.435406,0.399563,1.378037,0.0,0.291595,0,5,3,0.0,2,1,0.5814409502277871,0,Weak,1,0
2025.04.25 00:00:00,AUDUSD,0.64042,0.64144,0.63975,0.64026,7920,0.635128,0.639342,0.643555,1.007278,0.608988,1.318161,54.856621,0,0.356823,-3.1875,-0.02499,0.43806,1.458283,0.035885,0.569349,-0.079572,0.003126,0,5,4,0.0,3,0,0.34041908635524337,0,None,0,0
2025.04.25 04:00:00,AUDUSD,0.64026,0.64206,0.63927,0.6406,17138,0.635166,0.63929,0.643413,1.006462,0.658897,1.2901,55.711305,0,0.765224,-2.911765,0.053075,0.437663,1.472385,-0.02499,0.356823,0.0,-0.075029,0,5,5,0.0,3,1,0.6034528896664644,0,Weak,1,0
2025.04.25 08:00:00,AUDUSD,0.64061,0.6415,0.63864,0.63901,23336,0.635136,0.639197,0.643258,1.005517,0.476977,1.270719,50.86171,0,1.017693,-0.23125,-0.250387,0.439382,1.486761,0.053075,0.765224,0.001561,-0.09855,0,5,6,0.0,1,0,0.08334102772956246,0,None,0,0
2025.04.25 12:00:00,AUDUSD,0.639,0.63916,0.63744,0.6381,18739,0.635292,0.638944,0.642596,1.003381,0.384446,1.143127,48.271801,0,0.822243,-0.733333,-0.141044,0.427833,1.48443,-0.250387,1.017693,-0.001565,-0.187899,0,5,7,0.0,1,0,0.20263022002005215,0,None,0,0
2025.04.25 16:00:00,AUDUSD,0.6381,0.64002,0.63757,0.63956,23895,0.635322,0.638878,0.642434,1.003538,0.595892,1.113228,52.454877,0,1.056023,-0.363014,0.228282,0.423729,1.487015,-0.141044,0.822243,0.0,0.020394,0,5,8,0.0,1,1,0.7105216906509678,1,Medium,2,1
2025.04.25 20:00:00,AUDUSD,0.63957,0.64041,0.63889,0.63968,11196,0.635335,0.638907,0.642479,1.005596,0.608194,1.118246,52.792778,0,0.507566,-6.181818,0.017196,0.410362,1.486439,0.228282,1.056023,0.001564,0.207036,0,5,9,0.0,2,1,0.5227742571851222,0,Weak,1,0
2025.04.28 00:00:00,AUDUSD,0.63862,0.64051,0.63779,0.63874,10097,0.635305,0.63886,0.642415,1.003912,0.483123,1.112936,49.806688,0,0.481372,-6.916667,0.018787,0.412028,1.491381,0.017196,0.507566,-0.165708,-0.172174,0,5,10,0.0,3,1,0.5390268211288106,0,Weak,1,0
2025.04.28 04:00:00,AUDUSD,0.63872,0.64029,0.63727,0.64025,16105,0.635627,0.63905,0.642473,1.002585,0.675271,1.071363,54.280368,1,0.775358,-0.947712,0.238969,0.415387,1.497649,0.018787,0.481372,-0.003131,-0.081532,0,5,11,0.0,3,1,0.5485347488686848,0,Weak,1,0
2025.04.28 08:00:00,AUDUSD,0.64026,0.64063,0.63674,0.638,20020,0.635528,0.638972,0.642416,1.001907,0.358896,1.078064,47.488384,0,0.96956,-0.557522,-0.354232,0.430628,1.510361,0.238969,0.775358,0.001562,-0.083167,0,4,12,0.0,1,0,0.08573335670056767,0,None,0,0
2025.04.28 12:00:00,AUDUSD,0.638,0.6406,0.63792,0.63953,19734,0.635528,0.638972,0.642416,1.003764,0.581004,1.078064,51.896231,0,0.960689,-0.052288,0.239238,0.428845,1.511813,-0.354232,0.96956,0.0,0.185319,0,4,13,0.0,1,1,0.6932626345125631,1,Medium,2,1
2025.04.28 16:00:00,AUDUSD,0.63953,0.64302,0.63929,0.64182,32316,0.635471,0.639002,0.642532,1.006009,0.899204,1.104896,57.629049,0,1.55171,-0.104803,0.356798,0.438304,1.51294,0.239238,0.960689,0.0,0.21476,0,4,14,0.0,1,0,0.4955702311783982,0,None,0,0
2025.04.28 20:00:00,AUDUSD,0.64182,0.64351,0.64142,0.6432,13409,0.635268,0.639076,0.642884,1.009684,1.041544,1.191605,60.670857,0,0.655471,-0.289855,0.214552,0.429333,1.5199,0.356798,1.55171,0.0,0.333182,0,4,15,0.0,2,1,0.5314331969328232,0,Weak,1,0
2025.04.29 00:00:00,AUDUSD,0.64208,0.64338,0.64208,0.64279,7758,0.635361,0.639367,0.643372,1.010574,0.927395,1.252825,59.308564,0,0.426493,0.0,0.110456,0.413367,1.525327,0.214552,0.655471,-0.174129,0.102897,0,4,16,0.0,3,0,0.481567165705853,0,None,0,0
2025.04.29 04:00:00,AUDUSD,0.6428,0.64498,0.64097,0.64125,20095,0.635879,0.639633,0.643387,1.008006,0.715387,1.173708,54.370307,0,1.103175,-0.180645,-0.241715,0.42943,1.534815,0.110456,0.426493,0.001556,-0.172876,0,3,17,0.0,3,0,0.07768573014227546,0,None,0,0
2025.04.29 08:00:00,AUDUSD,0.64125,0.64326,0.64099,0.64189,20332,0.636322,0.639904,0.643485,1.007336,0.777316,1.119434,56.009606,0,1.087718,-0.40625,0.099706,0.423619,1.544081,-0.241715,1.103175,0.0,0.00312,0,2,18,0.0,1,1,0.6668791107207832,1,Medium,2,1
2025.04.29 12:00:00,AUDUSD,0.64188,0.64208,0.63978,0.64112,18904,0.637046,0.640163,0.643279,1.004292,0.653607,0.97373,53.518403,0,1.007085,-1.763158,-0.118543,0.419457,1.560675,0.099706,1.087718,-0.001558,-0.18877,0,1,19,0.0,1,0,0.24052493066579217,0,None,0,0
2025.04.29 16:00:00,AUDUSD,0.64113,0.64118,0.63758,0.63859,27000,0.637211,0.640208,0.643204,1.000579,0.230083,0.936039,46.240829,0,1.439236,-0.397638,-0.397751,0.431307,1.569223,-0.118543,1.007085,0.00156,-0.343868,0,0,20,0.0,1,0,0.1717323351365466,0,None,0,0
2025.04.29 20:00:00,AUDUSD,0.63859,0.63923,0.63787,0.63834,10988,0.63725,0.640218,0.643186,1.000974,0.183673,0.927323,45.581239,0,0.602739,-1.88,-0.039164,0.415874,1.562067,-0.397751,1.439236,0.0,0.045484,0,0,21,0.0,2,0,0.44493287068489246,0,None,0,0
2025.04.30 00:00:00,AUDUSD,0.63801,0.63914,0.63773,0.63831,6110,0.637027,0.640099,0.64317,1.001104,0.208887,0.959801,45.497371,0,0.361245,-0.933333,0.046999,0.401965,1.554354,-0.039164,0.602739,-0.051697,-0.021948,0,0,22,0.0,3,1,0.6301611942078778,0,Weak,1,0
2025.04.30 04:00:00,AUDUSD,0.63831,0.64138,0.63818,0.64135,17074,0.63702,0.64012,0.643219,1.001822,0.698474,0.968538,54.611184,0,0.997995,-0.042763,0.474,0.407123,1.543853,0.046999,0.361245,0.0,0.070563,0,0,23,0.0,3,0,0.45425589027331553,0,None,0,0
2025.04.30 08:00:00,AUDUSD,0.64136,0.64178,0.63854,0.63899,17531,0.636918,0.640056,0.643194,1.002546,0.330124,0.98041,47.912972,0,0.996711,-0.189873,-0.370898,0.415657,1.542145,0.474,0.997995,0.001559,0.05641,0,0,24,0.0,1,0,0.1304904359709761,0,None,0,0
2025.04.30 12:00:00,AUDUSD,0.63899,0.63985,0.63663,0.63724,21476,0.636533,0.639888,0.643243,1.000153,0.105406,1.048729,43.638721,0,1.206127,-0.348571,-0.274622,0.42312,1.537388,-0.370898,0.996711,0.0,-0.29912,0,0,25,0.0,1,0,0.17163041531495535,0,None,0,0
2025.04.30 16:00:00,AUDUSD,0.63725,0.64026,0.63554,0.63949,34986,0.636575,0.639912,0.643249,0.998374,0.436764,1.042861,49.835075,1,1.902628,-0.763393,0.350279,0.444236,1.533331,-0.274622,1.206127,0.001569,-0.171214,0,1,0,0.0,1,1,0.7927315699924818,1,Strong,3,1
2025.04.30 20:00:00,AUDUSD,0.63949,0.64138,0.63937,0.6402,16114,0.636784,0.640017,0.64325,1.00406,0.528306,1.010144,51.641776,0,0.88262,-0.169014,0.110903,0.434473,1.534099,0.350279,1.902628,0.0,0.602637,0,1,1,0.0,2,1,0.6250447526089988,0,Weak,1,0
2025.05.01 00:00:00,AUDUSD,0.63927,0.64152,0.63912,0.64133,7840,0.636831,0.640106,0.64338,1.003594,0.686986,1.023051,54.453337,0,0.449174,-0.072816,0.321207,0.429459,1.536448,0.110903,0.88262,-0.145267,-0.039101,0,1,2,0.0,3,1,0.567723910469859,0,Weak,1,0
2025.05.01 04:00:00,AUDUSD,0.64133,0.6427,0.63973,0.64007,15604,0.636856,0.640125,0.643394,1.004512,0.491587,1.02123,50.89973,0,0.882846,-0.269841,-0.196853,0.432712,1.541964,0.321207,0.449174,0.0,0.095444,0,1,3,0.0,3,0,0.1481376357367788,0,None,0,0
2025.05.01 08:00:00,AUDUSD,0.64007,0.64033,0.6383,0.6387,18256,0.636851,0.640123,0.643395,1.002275,0.28255,1.022306,47.286337,0,1.009589,-0.291971,-0.214498,0.425368,1.541052,-0.196853,0.882846,0.0,-0.223532,0,1,4,0.0,1,0,0.16022349202436012,0,None,0,0
2025.05.01 12:00:00,AUDUSD,0.63869,0.63992,0.63741,0.63861,19687,0.636704,0.640041,0.643378,1.001108,0.285568,1.042661,47.050035,0,1.078049,-15.0,-0.012527,0.423115,1.526675,-0.214498,1.009589,-0.001566,-0.139433,0,1,5,0.0,1,1,0.5924243042997613,0,Weak,1,0
2025.05.01 16:00:00,AUDUSD,0.6386,0.63924,0.63656,0.63724,30084,0.636559,0.640003,0.643447,1.000002,0.098915,1.076373,43.48751,0,1.603206,-0.5,-0.21342,0.423777,1.509502,-0.012527,1.078049,-0.001566,-0.133352,0,1,6,0.0,1,0,0.12992014372678498,0,None,0,0
2025.05.01 20:00:00,AUDUSD,0.63724,0.6392,0.63704,0.63833,12059,0.636427,0.639943,0.643459,1.000964,0.270642,1.098952,46.930484,0,0.656053,-0.183486,0.170758,0.417006,1.489465,-0.21342,1.603206,0.0,0.075405,0,1,7,0.0,2,1,0.8367353354806286,1,Strong,3,1
2025.05.02 00:00:00,AUDUSD,0.63741,0.64096,0.63703,0.64058,10429,0.636457,0.639881,0.643305,1.000901,0.602065,1.070289,53.260619,1,0.603293,-0.119874,0.494864,0.429681,1.48001,0.170758,0.656053,-0.144126,-0.00157,0,1,8,0.0,3,1,0.5869365458691393,0,Weak,1,0
2025.05.02 04:00:00,AUDUSD,0.64059,0.64203,0.63993,0.6413,16818,0.636641,0.639786,0.642931,1.005166,0.740722,0.983051,55.106019,0,0.963382,-0.929577,0.110713,0.421932,1.475066,0.494864,0.603293,0.001561,0.455238,0,1,9,0.0,3,1,0.5379968648127589,0,Weak,1,0
2025.05.02 08:00:00,AUDUSD,0.6413,0.64234,0.64049,0.64199,19092,0.636738,0.639746,0.642754,1.005893,0.872975,0.94045,56.863746,0,1.059257,-1.173913,0.107478,0.411956,1.473987,0.110713,0.963382,0.0,0.08751,0,1,10,0.0,1,1,0.554271495316044,0,Weak,1,0
2025.05.02 12:00:00,AUDUSD,0.64199,0.645,0.64146,0.64454,27514,0.636293,0.63991,0.643528,1.00812,1.139898,1.130587,62.679273,0,1.495741,-0.207843,0.395631,0.420248,1.466922,0.107478,1.059257,0.0,0.151447,0,1,11,0.0,1,1,0.5215497706488267,0,Weak,1,0
2025.05.02 16:00:00,AUDUSD,0.64454,0.647,0.64412,0.64491,36783,0.635913,0.640062,0.64421,1.012906,1.084377,1.296261,63.44927,0,1.914042,-1.135135,0.057372,0.421904,1.473834,0.395631,1.495741,0.0,0.414679,0,1,12,0.0,1,1,0.5685469773967312,0,Weak,1,0
2025.05.02 20:00:00,AUDUSD,0.64491,0.64513,0.64383,0.64468,11714,0.635643,0.640239,0.644836,1.012879,0.983065,1.435766,62.584862,0,0.62117,-3.695652,-0.035677,0.406312,1.485318,0.057372,1.914042,0.0,-0.045023,0,1,13,0.0,2,0,0.2802493204200122,0,None,0,0
2025.05.05 00:00:00,AUDUSD,0.64483,0.64582,0.64341,0.64455,8944,0.635644,0.640537,0.645431,1.012217,0.910024,1.52778,62.070137,0,0.49813,-4.071429,-0.043441,0.404073,1.493988,-0.035677,0.62117,0.023267,-0.065235,0,1,14,0.0,3,0,0.2851011479088577,0,None,0,0
2025.05.05 04:00:00,AUDUSD,0.64455,0.64812,0.64453,0.64684,18248,0.635467,0.640962,0.646458,1.014262,1.034783,1.714678,67.189293,0,0.99617,-0.008734,0.354029,0.413526,1.512546,-0.043441,0.49813,0.0,0.174073,0,1,15,0.0,3,1,0.5681343276495793,0,Weak,1,0
2025.05.05 08:00:00,AUDUSD,0.64684,0.64884,0.64642,0.64775,20717,0.635342,0.641434,0.647527,1.017436,1.018338,1.899512,68.980877,0,1.087592,-0.461538,0.140486,0.410134,1.526762,0.354029,0.99617,0.0,0.293237,0,1,16,0.0,1,0,0.4868678874998955,0,None,0,0
2025.05.05 12:00:00,AUDUSD,0.64777,0.64942,0.64775,0.64873,18654,0.634932,0.641804,0.648675,1.020187,1.004031,2.141185,70.828245,0,0.975245,-0.020833,0.147981,0.398651,1.542707,0.140486,1.087592,0.003088,0.205749,0,1,17,0.0,1,0,0.4875043903314532,0,None,0,0
2025.05.05 16:00:00,AUDUSD,0.64873,0.64925,0.64627,0.64643,23880,0.63515,0.642176,0.649201,1.017508,0.802794,2.187999,61.561641,0,1.228082,-0.069565,-0.3558,0.404421,1.553695,0.147981,0.975245,0.0,-0.228483,0,1,18,0.0,1,0,0.07492726557094541,0,None,0,0
2025.05.05 20:00:00,AUDUSD,0.64643,0.64731,0.64617,0.64685,8227,0.635733,0.642656,0.649579,1.016418,0.802893,2.154567,62.525808,0,0.438014,-0.619048,0.06493,0.387879,1.558151,-0.3558,1.228082,0.0,-0.015473,0,1,19,0.0,2,1,0.6742942495868104,1,Medium,2,1
2025.05.06 00:00:00,AUDUSD,0.64611,0.64689,0.64436,0.64486,6975,0.636097,0.642925,0.649752,1.01299,0.641751,2.123769,55.431171,0,0.401278,-0.4,-0.193841,0.389308,1.578358,0.06493,0.438014,-0.114401,-0.280112,0,0,20,0.0,3,0,0.08316380355741775,0,None,0,0
2025.05.06 04:00:00,AUDUSD,0.64486,0.64712,0.64425,0.64694,17194,0.636341,0.643262,0.650182,1.012429,0.765762,2.15174,60.478888,0,0.986123,-0.293269,0.321514,0.392026,1.598688,-0.193841,0.401278,0.0,-0.017071,0,0,21,0.0,3,1,0.6214698514928387,0,Weak,1,0
2025.05.06 08:00:00,AUDUSD,0.64694,0.64696,0.64436,0.64521,20687,0.636545,0.643456,0.650366,1.012278,0.62694,2.148004,54.90867,0,1.1443,-0.491329,-0.26813,0.393784,1.621604,0.321514,0.986123,0.0,0.017074,0,0,22,0.0,1,0,0.12821226845685302,0,None,0,0
2025.05.06 12:00:00,AUDUSD,0.64521,0.64708,0.64377,0.64688,17644,0.636915,0.643796,0.650677,1.010763,0.724097,2.137619,58.848762,0,0.970501,-0.862275,0.258162,0.401261,1.641572,-0.26813,1.1443,0.0,-0.091564,0,0,23,0.0,1,1,0.6371128162734209,0,Weak,1,0
2025.05.06 16:00:00,AUDUSD,0.64686,0.64975,0.64627,0.64869,26449,0.637517,0.644296,0.651074,1.01373,0.824158,2.104109,62.657359,0,1.422758,-0.322404,0.282107,0.409879,1.657356,0.258162,0.970501,-0.003092,0.388337,0,0,24,0.0,1,0,0.4793675695314392,0,None,0,0
2025.05.06 20:00:00,AUDUSD,0.64869,0.65015,0.64848,0.64941,12789,0.638237,0.644836,0.651434,1.01605,0.846608,2.046708,64.081456,0,0.700957,-0.291667,0.11087,0.398549,1.674243,0.282107,1.422758,0.0,0.341962,0,0,25,0.0,2,1,0.5274894150225656,0,Weak,1,0
2025.05.07 00:00:00,AUDUSD,0.64942,0.65148,0.64855,0.65,17965,0.639497,0.645473,0.65145,1.014156,0.878715,1.851702,65.250908,0,1.018476,-1.5,0.089231,0.401943,1.685446,0.11087,0.700957,0.00154,0.010794,0,0,26,0.0,3,0,0.4897674427080746,0,None,0,0
2025.05.07 04:00:00,AUDUSD,0.65,0.65123,0.64768,0.64796,21480,0.640874,0.645955,0.651036,1.01062,0.697301,1.573197,58.195593,0,1.186075,-0.137255,-0.314834,0.413541,1.698832,0.089231,1.018476,0.0,-0.134145,0,0,27,0.0,3,0,0.07934775039645048,0,None,0,0
2025.05.07 08:00:00,AUDUSD,0.64796,0.64914,0.64723,0.64723,19862,0.641824,0.646288,0.650751,1.008423,0.605581,1.381248,55.867675,0,1.068895,0.0,-0.112788,0.405515,1.709161,-0.314834,1.186075,0.0,-0.069479,0,0,28,0.0,1,0,0.19860110469550132,0,None,0,0
2025.05.07 12:00:00,AUDUSD,0.64723,0.64808,0.64633,0.64692,15106,0.642733,0.646568,0.650404,1.005596,0.545822,1.186423,54.86401,0,0.816708,-1.903226,-0.047919,0.396052,1.715599,-0.112788,1.068895,0.0,-0.139054,0,0,29,0.0,1,0,0.3796589657072721,0,None,0,0
2025.05.07 16:00:00,AUDUSD,0.64692,0.64753,0.64506,0.64623,20937,0.643562,0.64678,0.649999,1.002328,0.414491,0.995385,52.598962,0,1.126345,-1.695652,-0.106773,0.395456,1.72663,-0.047919,0.816708,0.0,-0.196494,0,0,30,0.0,1,0,0.25395070766656797,0,None,0,0
2025.05.07 20:00:00,AUDUSD,0.64623,0.64667,0.64212,0.64248,28019,0.64307,0.646677,0.650285,0.998523,-0.081769,1.115712,42.36272,0,1.505289,-0.096,-0.583676,0.419938,1.73947,-0.106773,1.126345,0.0,-0.455772,0,1,0,0.0,2,0,0.0889432012998278,0,None,0,0
2025.05.08 00:00:00,AUDUSD,0.64219,0.64483,0.64213,0.64414,7293,0.642942,0.646639,0.650336,0.998738,0.162067,1.143598,47.255978,0,0.425516,-0.030769,0.302729,0.418878,1.736276,-0.583676,1.505289,-0.045138,0.001557,1,2,0,0.0,3,1,0.8863560652007376,1,Strong,3,1
2025.05.08 04:00:00,AUDUSD,0.64414,0.64644,0.64396,0.64517,17787,0.643012,0.646664,0.650315,1.001474,0.295491,1.129315,50.087487,0,1.01973,-0.174757,0.159648,0.415794,1.736535,0.302729,0.425516,0.0,0.284989,0,2,1,0.0,3,1,0.5948507874789007,0,Weak,1,0
2025.05.08 08:00:00,AUDUSD,0.64517,0.64526,0.64022,0.6414,25630,0.642277,0.646506,0.650735,0.996797,-0.103743,1.308147,41.339656,0,1.402297,-0.312997,-0.587777,0.444491,1.74558,0.159648,1.01973,0.0,-0.580781,0,3,0,0.0,1,0,0.05139932648425044,0,None,0,0
2025.05.08 12:00:00,AUDUSD,0.6414,0.64275,0.64069,0.64178,22140,0.641555,0.646253,0.650951,0.998652,0.023933,1.453878,42.431062,0,1.198587,-1.868421,0.05921,0.435424,1.738485,-0.587777,1.402297,0.0,0.073412,0,4,0,0.0,1,1,0.8168627586125752,1,Strong,3,1
2025.05.08 16:00:00,AUDUSD,0.64178,0.6433,0.6403,0.6411,32157,0.640774,0.645921,0.651067,0.999261,0.031705,1.593652,40.962351,0,1.688585,-1.176471,-0.106068,0.438176,1.740945,0.05921,1.198587,0.0,-0.060872,0,5,0,0.0,1,0,0.24812202774348552,0,None,0,0
2025.05.08 20:00:00,AUDUSD,0.6411,0.64116,0.63951,0.63993,11854,0.639885,0.64548,0.651076,0.999415,0.004058,1.733878,38.493464,0,0.633777,-0.358974,-0.182832,0.426039,1.736448,-0.106068,1.688585,0.0,-0.12338,0,6,0,0.0,2,0,0.14533872991975832,0,None,0,0
2025.05.09 00:00:00,AUDUSD,0.63959,0.64023,0.6387,0.63906,8029,0.63888,0.645112,0.651344,0.999718,0.014427,1.932008,36.721111,0,0.448267,-0.679245,-0.082934,0.413247,1.720856,-0.182832,0.633777,-0.053131,-0.126659,0,7,0,0.0,3,0,0.17750533737527094,0,None,0,0
2025.05.09 04:00:00,AUDUSD,0.63901,0.64107,0.63705,0.64095,19121,0.638387,0.644817,0.651247,0.997906,0.19931,1.99443,42.874578,1,1.036037,-1.010309,0.302676,0.427398,1.699118,-0.082934,0.448267,-0.007824,-0.258337,0,8,0,0.0,3,1,0.7713081982863943,1,Strong,3,1
2025.05.09 08:00:00,AUDUSD,0.64095,0.64153,0.63964,0.64081,15888,0.637952,0.644615,0.651277,1.002647,0.214502,2.067256,42.544546,1,0.840566,-8.357143,-0.021847,0.418023,1.683666,0.302676,1.036037,0.0,0.406561,0,8,1,0.0,1,0,0.44888200790064536,0,None,0,0
2025.05.09 12:00:00,AUDUSD,0.64081,0.64098,0.63935,0.64088,16658,0.637549,0.644312,0.651074,1.002825,0.246294,2.099221,42.781708,1,0.882555,-20.857143,0.010922,0.406289,1.672786,-0.021847,0.840566,0.0,-0.045338,0,8,2,0.0,1,1,0.6760093825588288,1,Medium,2,1
2025.05.09 16:00:00,AUDUSD,0.64088,0.64323,0.64084,0.64141,23217,0.637258,0.644122,0.650985,1.005622,0.30248,2.131237,44.644804,0,1.221867,-0.075472,0.08263,0.403572,1.659773,0.010922,0.882555,0.0,0.233049,0,8,3,0.0,1,1,0.6128075118829028,0,Weak,1,0
2025.05.09 20:00:00,AUDUSD,0.6414,0.64201,0.64073,0.64086,8207,0.636939,0.643821,0.650702,1.005952,0.284897,2.13773,43.07726,0,0.442918,-0.240741,-0.084262,0.389334,1.653458,0.08263,1.221867,-0.001559,-0.017165,0,8,4,0.0,2,0,0.15280675191960397,0,None,0,0
2025.05.12 00:00:00,AUDUSD,0.64157,0.64314,0.64109,0.64215,12649,0.636956,0.643494,0.650031,1.006491,0.397253,2.031999,47.714327,0,0.709049,-0.827586,0.090322,0.386159,1.652153,-0.084262,0.442918,0.110789,0.056186,0,8,5,0.0,3,1,0.6585044973163459,1,Medium,2,1
2025.05.12 04:00:00,AUDUSD,0.64216,0.64352,0.64147,0.64303,17873,0.637226,0.643175,0.649123,1.006659,0.487853,1.849582,50.666727,0,0.987808,-0.793103,0.135297,0.380857,1.654596,0.090322,0.709049,0.001557,0.059274,0,8,6,0.0,3,1,0.5399709800020142,0,Weak,1,0
2025.05.12 08:00:00,AUDUSD,0.64306,0.64613,0.6392,0.64099,36321,0.637605,0.642724,0.647843,1.002502,0.330631,1.592904,44.406738,1,1.910485,-0.864734,-0.322938,0.432003,1.658825,0.135297,0.987808,0.004665,-0.353875,0,8,7,0.0,1,0,0.15575960115298682,0,None,0,0
2025.05.12 12:00:00,AUDUSD,0.64099,0.64152,0.6382,0.63872,28327,0.637459,0.642262,0.647065,1.001163,0.13131,1.495805,38.679883,0,1.463644,-0.229075,-0.355398,0.439699,1.650488,-0.322938,1.910485,0.0,-0.156446,1,8,8,0.0,1,0,0.18055961588565037,0,None,0,0
