candidate_mode,signal_index,signal_time,entry_price,a_timestamp,b_timestamp,c_timestamp,session,pair,a_open,a_high,a_low,a_close,a_volume,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_volume,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_volume,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,a_bb_event_type,a_bb_event_strength,a_close_above_ubb,a_high_touch_ubb,a_near_upper_bb,a_no_upper_wick_bear_reject,a_failed_break_ubb,a_ubb_distance_close,a_ubb_distance_high,a_upper_wick_size,a_upper_wick_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
broad_v3,15542,2009-10-09 00:00:00,1.47922,2009-10-08 16:00:00,2009-10-08 20:00:00,2009-10-09 00:00:00,3,EURUSD,1.4793,1.4815,1.47183,1.48055,13846,1.007458,0.995615,1.339543,70.079815,0,1.58155,-5.976,0.084428,0.349521,0.726132,0.169002,1.150075,0.002028,-0.174308,0,0,25,27.054135,1.48053,1.48134,1.47697,1.47924,6910,1.009776,0.910991,1.235777,66.879115,0,0.796175,-1.75969,-0.087207,0.345944,0.731139,0.084428,1.58155,-0.001351,0.349225,0,0,26,26.989535,1.47922,1.47946,1.4755,1.47636,5204,1.008095,0.730726,1.181156,60.352972,0,0.624936,-0.300699,-0.19372,0.34102,0.737764,-0.087207,0.796175,-0.001352,-0.099528,0,0,27,26.84711,high_touch_ubb,0.8,0,1,1,0,1,8.60000000000305e-05,-0.0008639999999999759,0.0009500000000000064,0.09824198552223369,15543,20.0,0,1,1
broad_v3,15543,2009-10-09 04:00:00,1.47637,2009-10-08 20:00:00,2009-10-09 00:00:00,2009-10-09 04:00:00,3,EURUSD,1.48053,1.48134,1.47697,1.47924,6910,1.009776,0.910991,1.235777,66.879115,0,0.796175,-1.75969,-0.087207,0.345944,0.731139,0.084428,1.58155,-0.001351,0.349225,0,0,26,26.989535,1.47922,1.47946,1.4755,1.47636,5204,1.008095,0.730726,1.181156,60.352972,0,0.624936,-0.300699,-0.19372,0.34102,0.737764,-0.087207,0.796175,-0.001352,-0.099528,0,0,27,26.84711,1.47637,1.4777,1.47026,1.47294,7533,1.003717,0.5112,1.079088,53.657039,0,0.900253,-0.781341,-0.232868,0.353476,0.739636,-0.19372,0.624936,0.000677,-0.355134,0,0,28,26.677258,high_touch_ubb,0.8,0,1,0,0,1,0.001618999999999815,-0.00048100000000017573,0.0008100000000001994,0.18535469107555172,15543,40.0,1,0,1
broad_v3,15559,2009-10-13 20:00:00,1.48362,2009-10-13 12:00:00,2009-10-13 16:00:00,2009-10-13 20:00:00,2,EURUSD,1.4781,1.48737,1.47645,1.48381,12594,1.005579,1.036147,1.01703,67.177452,0,1.520711,-0.288967,0.38482,0.339879,0.777802,0.032473,1.201223,-0.002706,0.025066,0,0,42,27.214401,1.48376,1.48407,1.47977,1.4836,13011,1.008112,0.95475,1.11671,66.677961,0,1.546351,-23.9375,-0.010785,0.336349,0.792855,0.38482,1.520711,-0.00337,0.224864,0,0,43,27.204098,1.48362,1.48583,1.48021,1.48524,8557,1.008776,0.987194,1.228634,68.639072,0,1.024631,-2.104938,0.109073,0.339007,0.810361,-0.010785,1.546351,0.001348,0.029734,0,0,44,27.284479,close_above_ubb,1.0,1,1,1,0,0,-0.0005430000000001822,-0.00410300000000019,0.0035600000000000076,0.32600732600732546,15560,20.0,0,1,1
broad_v3,15561,2009-10-14 04:00:00,1.48426,2009-10-13 20:00:00,2009-10-14 00:00:00,2009-10-14 04:00:00,3,EURUSD,1.48362,1.48583,1.48021,1.48524,8557,1.008776,0.987194,1.228634,68.639072,0,1.024631,-2.104938,0.109073,0.339007,0.810361,-0.010785,1.546351,0.001348,0.029734,0,0,44,27.284479,1.48517,1.48622,1.48375,1.48428,4946,1.011387,0.902913,1.292742,66.18361,0,0.625577,-0.595506,-0.059962,0.326883,0.831272,0.109073,1.024631,-0.004713,0.239155,0,0,45,27.237448,1.48426,1.48883,1.48388,1.48802,7010,1.011988,1.012394,1.452393,70.596702,0,0.886074,-0.101064,0.252685,0.326532,0.856175,-0.059962,0.625577,-0.001347,0.008762,0,0,46,27.42033,high_touch_ubb,0.8,0,1,1,0,1,0.00023200000000000998,-0.0003580000000000805,0.0005900000000000905,0.10498220640571082,15561,-30.0,0,1,0
broad_v3,15564,2009-10-14 16:00:00,1.48838,2009-10-14 08:00:00,2009-10-14 12:00:00,2009-10-14 16:00:00,1,EURUSD,1.48805,1.49036,1.48688,1.49002,10972,1.014525,1.007869,1.640143,72.652042,0,1.338098,-0.593909,0.132213,0.319484,0.888763,0.252685,0.886074,0.002016,0.202173,0,0,47,27.517751,1.49003,1.49181,1.48719,1.48837,12386,1.014642,0.88765,1.725165,68.403825,0,1.467127,-0.710843,-0.111531,0.319164,0.918367,0.132213,1.338098,0.000671,0.020849,0,0,48,27.437398,1.48838,1.49175,1.48782,1.48929,12007,1.014824,0.875882,1.790741,69.475578,0,1.4117,-0.615385,0.061103,0.315033,0.945706,-0.111531,1.467127,0.000672,0.042362,0,0,49,27.482223,close_above_ubb,1.0,1,1,1,0,0,-0.0001909999999998302,-0.0005309999999998372,0.00034000000000000696,0.09770114942529139,15564,-30.0,0,1,0
broad_v3,15598,2009-10-22 08:00:00,1.49943,2009-10-22 00:00:00,2009-10-22 04:00:00,2009-10-22 08:00:00,1,EURUSD,1.50159,1.50353,1.49988,1.50204,3508,1.009553,0.923268,1.185123,62.172322,0,0.407552,-3.8,0.029959,0.332189,1.274244,0.019313,1.094957,0.000666,0.04736,0,1,18,28.097787,1.50207,1.50306,1.49781,1.49942,7879,1.007868,0.74908,1.187917,57.777292,0,0.909374,-0.607547,-0.176735,0.33401,1.288395,0.029959,0.407552,0.001997,-0.138011,0,1,19,27.972149,1.49943,1.50112,1.49435,1.49625,12451,1.004097,0.54401,0.982964,52.904273,0,1.382039,-0.597484,-0.212531,0.343128,1.306226,-0.176735,0.909374,0.000667,-0.231004,0,0,20,27.819549,high_touch_ubb,0.8,0,1,0,0,1,0.001358999999999888,-0.00013100000000010326,0.0014899999999999913,0.4082191780821971,15598,40.0,1,0,1
broad_v3,15657,2009-11-05 04:00:00,1.48378,2009-11-04 20:00:00,2009-11-05 00:00:00,2009-11-05 04:00:00,3,EURUSD,1.48409,1.49079,1.48269,1.48609,12052,1.011966,1.048822,1.35291,61.381686,0,1.239102,-0.7,0.134581,0.382123,0.235797,0.423826,1.265853,-0.000674,0.330897,0,3,7,27.32607,1.4861,1.48815,1.48282,1.48372,6633,1.012146,0.880191,1.439325,57.724145,0,0.713994,-0.378151,-0.160408,0.381054,0.205851,0.134581,1.239102,0.000673,0.008768,0,3,8,27.209986,1.48378,1.4856,1.48238,1.48488,6803,1.011791,0.883473,1.516197,59.011524,0,0.734003,-1.272727,0.07408,0.369049,0.179701,-0.160408,0.713994,0.004044,-0.029673,0,3,9,27.26685,close_above_ubb,1.0,1,1,1,0,0,-0.0009739999999998084,-0.005673999999999957,0.0047000000000001485,0.5802469135802655,15659,10.0,0,1,1
broad_v3,15661,2009-11-05 20:00:00,1.48605,2009-11-05 12:00:00,2009-11-05 16:00:00,2009-11-05 20:00:00,2,EURUSD,1.48409,1.4916,1.4833,1.48933,11574,1.01274,0.964119,1.733313,63.446503,0,1.197269,-0.150763,0.351836,0.377152,0.123122,-0.055925,1.155217,-0.002021,0.149214,0,3,11,27.484171,1.48932,1.4902,1.4844,1.48604,12686,1.013555,0.805605,1.805161,58.132706,0,1.292762,-0.5,-0.220721,0.378866,0.093221,0.351836,1.197269,-0.000671,0.074159,0,3,12,27.323625,1.48605,1.48807,1.48563,1.4871,6146,1.014344,0.810959,1.874837,59.315002,0,0.64107,-0.4,0.070607,0.363274,0.064374,-0.220721,1.292762,0.000673,0.082862,0,3,13,27.375429,high_touch_ubb,0.8,0,1,1,0,1,0.0009189999999998921,-0.0013510000000001021,0.0022699999999999942,0.27349397590361463,15664,-30.0,0,1,0
broad_v3,15674,2009-11-10 00:00:00,1.49986,2009-11-09 16:00:00,2009-11-09 20:00:00,2009-11-10 00:00:00,3,EURUSD,1.50013,1.50195,1.49908,1.50052,10436,1.01531,1.03751,1.557419,70.199027,0,1.169247,-2.692308,0.025991,0.331318,0.108009,0.113991,1.079676,0.000667,0.073432,0,0,24,28.024951,1.50053,1.50062,1.49848,1.49984,5579,1.014205,0.95737,1.567541,68.808717,0,0.641677,-1.971014,-0.046005,0.317983,0.127067,0.025991,1.169247,0.000666,-0.040025,0,0,25,27.992319,1.49986,1.5011,1.49694,1.49788,4665,1.012927,0.834021,1.613108,64.82356,0,0.561335,-0.474747,-0.132187,0.315494,0.154188,-0.046005,0.641677,0.001333,-0.102771,0,0,26,27.898096,close_above_ubb,1.0,1,1,1,0,0,-0.0008690000000000087,-0.002298999999999829,0.0014299999999998203,0.4982578397212042,15675,40.0,1,0,1
broad_v3,15675,2009-11-10 04:00:00,1.49787,2009-11-09 20:00:00,2009-11-10 00:00:00,2009-11-10 04:00:00,3,EURUSD,1.50053,1.50062,1.49848,1.49984,5579,1.014205,0.95737,1.567541,68.808717,0,0.641677,-1.971014,-0.046005,0.317983,0.127067,0.025991,1.169247,0.000666,-0.040025,0,0,25,27.992319,1.49986,1.5011,1.49694,1.49788,4665,1.012927,0.834021,1.613108,64.82356,0,0.561335,-0.474747,-0.132187,0.315494,0.154188,-0.046005,0.641677,0.001333,-0.102771,0,0,26,27.898096,1.49787,1.49878,1.49502,1.4972,6846,1.011437,0.776246,1.649666,63.450546,0,0.850408,-3.253731,-0.04475,0.31103,0.179796,-0.132187,0.561335,-0.000668,-0.128262,0,0,27,27.865349,no_upper_wick_bear_reject_near_ubb,0.75,0,0,1,1,0,0.0009949999999998571,0.0002149999999998542,9.000000000014552e-05,0.042056074766422535,15676,10.0,0,1,1
broad_v3,15747,2009-11-26 04:00:00,1.51146,2009-11-25 20:00:00,2009-11-26 00:00:00,2009-11-26 04:00:00,3,EURUSD,1.50789,1.51437,1.5078,1.51334,6317,1.016136,1.103306,1.784829,74.617977,0,0.716477,-0.016514,0.360131,0.324426,0.304621,0.046423,1.269867,0.001326,0.261992,0,0,20,28.634676,1.51336,1.51413,1.51103,1.51145,4783,1.017487,0.978585,1.799546,70.443358,0,0.571774,-0.219895,-0.126369,0.31628,0.31618,0.360131,0.716477,0.001322,0.214219,0,0,21,28.545437,1.51146,1.5138,1.50933,1.51004,6765,1.015267,0.893005,1.747694,67.413234,0,0.806692,-0.5,-0.094037,0.315107,0.330501,-0.126369,0.571774,0.000662,-0.112506,0,0,22,28.478716,close_above_ubb,1.0,1,1,1,0,0,-0.0027610000000000134,-0.0037910000000001,0.0010300000000000864,0.1567732115677461,15748,10.0,0,1,1
broad_v3,15748,2009-11-26 08:00:00,1.51001,2009-11-26 00:00:00,2009-11-26 04:00:00,2009-11-26 08:00:00,1,EURUSD,1.51336,1.51413,1.51103,1.51145,4783,1.017487,0.978585,1.799546,70.443358,0,0.571774,-0.219895,-0.126369,0.31628,0.31618,0.360131,0.716477,0.001322,0.214219,0,0,21,28.545437,1.51146,1.5138,1.50933,1.51004,6765,1.015267,0.893005,1.747694,67.413234,0,0.806692,-0.5,-0.094037,0.315107,0.330501,-0.126369,0.571774,0.000662,-0.112506,0,0,22,28.478716,1.51001,1.5118,1.50524,1.50809,12082,1.011768,0.7902,1.716851,63.354434,0,1.382649,-1.484375,-0.127313,0.324048,0.335762,-0.094037,0.806692,-0.001987,-0.270981,0,0,23,28.386237,high_touch_ubb,0.8,0,1,1,0,1,0.0005770000000000497,-0.002102999999999966,0.0007699999999999374,0.24838709677418291,15748,40.0,1,0,1
broad_v3,15749,2009-11-26 12:00:00,1.50811,2009-11-26 04:00:00,2009-11-26 08:00:00,2009-11-26 12:00:00,1,EURUSD,1.51146,1.5138,1.50933,1.51004,6765,1.015267,0.893005,1.747694,67.413234,0,0.806692,-0.5,-0.094037,0.315107,0.330501,-0.126369,0.571774,0.000662,-0.112506,0,0,22,28.478716,1.51001,1.5118,1.50524,1.50809,12082,1.011768,0.7902,1.716851,63.354434,0,1.382649,-1.484375,-0.127313,0.324048,0.335762,-0.094037,0.806692,-0.001987,-0.270981,0,0,23,28.386237,1.50811,1.50984,1.50473,1.50679,8906,1.010952,0.716748,1.706416,60.729343,0,1.005442,-1.560606,-0.087603,0.325385,0.33731,-0.127313,1.382649,0.001326,-0.033882,0,0,24,28.324451,high_touch_ubb,0.8,0,1,0,0,1,0.0028040000000000287,-0.0009559999999999569,0.0023400000000000087,0.5234899328859111,15750,20.0,0,1,1
broad_v3,15770,2009-12-02 00:00:00,1.50817,2009-12-01 16:00:00,2009-12-01 20:00:00,2009-12-02 00:00:00,3,EURUSD,1.50772,1.51164,1.50722,1.50929,11746,1.012035,0.895382,1.488146,61.507925,0,1.272831,-0.318471,0.104022,0.384476,0.426287,0.106785,0.979659,0.001327,0.086991,0,1,14,28.443175,1.50927,1.51143,1.50754,1.50812,6206,1.012316,0.835065,1.510021,59.497268,0,0.682484,-0.504348,-0.076254,0.375714,0.446331,0.104022,1.272831,-0.001325,0.021231,0,1,15,28.387661,1.50817,1.50953,1.50744,1.50796,4441,1.01232,0.800485,1.570318,59.212208,0,0.50548,-2.47619,-0.013926,0.358814,0.463965,-0.076254,0.682484,0.003315,-0.006633,0,1,16,28.380063,high_touch_ubb,0.8,0,1,0,0,1,0.0023359999999998937,-1.4000000000180535e-05,0.0023500000000000743,0.5316742081448023,15773,0.0,0,1,0
broad_v3,15781,2009-12-03 20:00:00,1.50841,2009-12-03 12:00:00,2009-12-03 16:00:00,2009-12-03 20:00:00,2,EURUSD,1.51167,1.51399,1.50826,1.50929,9802,1.006641,0.731356,0.997046,57.318607,0,1.179387,-0.432773,-0.15769,0.313642,0.636995,0.252037,1.10286,-0.000662,0.044442,0,0,25,28.443175,1.5093,1.51066,1.50611,1.5084,12634,1.005087,0.656977,1.001851,55.59673,0,1.500039,-2.544444,-0.059666,0.312957,0.64641,-0.15769,1.179387,0.000663,-0.142548,0,0,26,28.400955,1.50841,1.50963,1.50449,1.50516,6240,1.003729,0.428671,0.969422,49.73883,0,0.762948,-0.206154,-0.215924,0.315621,0.653133,-0.059666,1.500039,0.000663,-0.107562,0,0,27,28.246831,high_touch_ubb,0.8,0,1,0,0,1,0.004032999999999953,-0.0006669999999999732,0.0023199999999998777,0.40488656195460254,15782,20.0,0,1,1
broad_v3,15866,2009-12-24 00:00:00,1.43364,2009-12-23 16:00:00,2009-12-23 20:00:00,2009-12-24 00:00:00,3,EURUSD,1.42805,1.43659,1.42761,1.435,9055,1.002724,0.8857,0.889615,51.303681,0,1.38891,-0.063309,0.484321,0.365704,-2.590836,0.249293,1.095029,0.0007,0.272524,0,4,4,24.738676,1.43501,1.43569,1.43236,1.43361,3967,1.006098,0.763117,0.910029,49.3047,0,0.630764,-0.892857,-0.097656,0.356503,-2.627291,0.484321,1.38891,0.000697,0.332724,0,4,5,24.665704,1.43364,1.43449,1.43229,1.43428,2785,1.006103,0.792361,0.942188,50.309724,0,0.471387,-2.109375,0.044622,0.341841,-2.647816,-0.097656,0.630764,0.002093,-0.004887,0,4,6,24.700895,high_touch_ubb,0.8,0,1,0,0,1,0.0014539999999998443,-0.000136000000000136,0.0015899999999999803,0.17706013363028758,15868,-30.0,0,1,0
broad_v3,15893,2009-12-31 16:00:00,1.43962,2009-12-31 08:00:00,2009-12-31 12:00:00,2009-12-31 16:00:00,1,EURUSD,1.43696,1.44398,1.4363,1.43991,7610,1.004215,0.739979,0.906619,57.019314,0,1.437042,-0.223729,0.204874,0.300985,-2.710614,0.009047,0.624859,-0.000696,0.001392,0,3,4,24.995312,1.43993,1.44194,1.43731,1.43964,7423,1.004934,0.714748,0.914102,56.467244,0,1.352871,-8.034483,-0.020144,0.30251,-2.69011,0.204874,1.437042,0.001389,0.07032,0,3,5,24.981245,1.43962,1.44032,1.43059,1.43306,8705,1.000525,0.240862,0.930804,45.025819,0,1.538516,-0.376524,-0.457762,0.33069,-2.690568,-0.020144,1.352871,-0.001389,-0.46754,0,3,6,24.636791,high_touch_ubb,0.8,0,1,0,0,1,0.003387000000000029,-0.0006829999999999892,0.004070000000000018,0.52994791666666,15893,40.0,1,0,1
broad_v3,15900,2010-01-05 00:00:00,1.44111,2010-01-04 16:00:00,2010-01-04 20:00:00,2010-01-05 00:00:00,3,EURUSD,1.44249,1.44543,1.4403,1.44144,10659,1.009241,0.798859,1.248877,56.759067,0,1.600499,-1.085714,-0.072844,0.376781,-2.563246,0.213518,1.494302,-0.000693,0.201056,0,6,2,25.074925,1.44146,1.4428,1.44029,1.44118,4759,1.009146,0.795098,1.221202,56.376734,0,0.729008,-3.178571,-0.019429,0.362371,-2.534,-0.072844,1.600499,0.001388,-0.000694,0,6,3,25.061408,1.44111,1.44391,1.44056,1.44189,5221,1.009199,0.851956,1.182084,57.224109,0,0.810507,-0.705128,0.054096,0.352917,-2.500194,-0.019429,0.729008,-0.004857,0.018746,0,6,4,25.098308,high_touch_ubb,0.8,0,1,0,0,1,0.003606999999999916,-0.0003830000000000222,0.0029399999999999427,0.5730994152046583,15901,-30.0,0,1,0
broad_v3,15903,2010-01-05 12:00:00,1.44316,2010-01-05 04:00:00,2010-01-05 08:00:00,2010-01-05 12:00:00,1,EURUSD,1.44188,1.44723,1.44058,1.44635,6069,1.009576,1.013044,1.335496,62.19231,0,0.965594,-0.290828,0.309054,0.35954,-2.460037,0.054096,0.810507,-0.000694,0.001388,0,6,5,25.329277,1.44631,1.4483,1.44042,1.44312,10572,1.009464,0.811142,1.390352,57.026601,0,1.603896,-0.846395,-0.221049,0.373608,-2.43074,0.309054,0.965594,-0.002766,-0.011107,0,6,6,25.162149,1.44316,1.4454,1.43995,1.44239,8693,1.008731,0.748543,1.3851,55.896588,0,1.27658,-3.168831,-0.053384,0.374087,-2.392612,-0.221049,1.603896,0.002772,-0.032629,0,5,7,25.124273,close_above_ubb,1.0,1,1,1,0,0,-0.0002500000000000835,-0.0011300000000000754,0.0008799999999999919,0.13233082706766705,15904,20.0,0,1,1
broad_v3,15904,2010-01-05 16:00:00,1.44233,2010-01-05 08:00:00,2010-01-05 12:00:00,2010-01-05 16:00:00,1,EURUSD,1.44631,1.4483,1.44042,1.44312,10572,1.009464,0.811142,1.390352,57.026601,0,1.603896,-0.846395,-0.221049,0.373608,-2.43074,0.309054,0.965594,-0.002766,-0.011107,0,6,6,25.162149,1.44316,1.4454,1.43995,1.44239,8693,1.008731,0.748543,1.3851,55.896588,0,1.27658,-3.168831,-0.053384,0.374087,-2.392612,-0.221049,1.603896,0.002772,-0.032629,0,5,7,25.124273,1.44233,1.44337,1.4383,1.43916,10903,1.007159,0.571136,1.34975,51.0741,0,1.527437,-0.271293,-0.220267,0.373309,-2.364376,-0.053384,1.27658,-0.00416,-0.114587,0,4,8,24.956224,high_touch_ubb,0.8,0,1,0,0,1,0.0037730000000000263,-0.001406999999999936,0.0019899999999999363,0.25253807106598536,15904,40.0,1,0,1
broad_v3,15930,2010-01-11 20:00:00,1.45083,2010-01-11 12:00:00,2010-01-11 16:00:00,2010-01-11 20:00:00,2,EURUSD,1.45203,1.45451,1.45004,1.45305,8162,1.017302,0.970716,1.980128,68.965307,0,1.2186,-1.95098,0.070197,0.377746,-1.734906,0.015151,1.382639,-0.000689,0.149875,0,4,7,25.673583,1.45302,1.45545,1.44956,1.4508,10776,1.016923,0.848936,2.074217,64.457776,0,1.578219,-0.558559,-0.153019,0.380307,-1.711407,0.070197,1.2186,-0.002065,-0.033103,0,4,8,25.558313,1.45083,1.45421,1.45071,1.45119,4637,1.017865,0.828043,2.174297,64.886179,0,0.707518,-0.333333,0.024807,0.370274,-1.684545,-0.153019,1.578219,0.002068,0.079334,0,4,9,25.578318,high_touch_ubb,0.8,0,1,1,0,1,0.0008350000000001412,-0.0006249999999998757,0.0014600000000000168,0.32662192393736583,15930,-30.0,0,1,0
broad_v3,15942,2010-01-13 20:00:00,1.45036,2010-01-13 12:00:00,2010-01-13 16:00:00,2010-01-13 20:00:00,2,EURUSD,1.44979,1.45785,1.44886,1.45713,9778,1.006183,1.014997,1.168139,68.098366,0,1.417625,-0.126703,0.50373,0.356654,-1.306757,0.084838,1.299031,-0.002069,0.175618,0,1,19,25.881699,1.45711,1.45716,1.44727,1.45035,13045,1.004163,0.593891,1.055203,55.532553,0,1.847472,-0.455621,-0.466094,0.381434,-1.282001,0.50373,1.417625,-0.001373,-0.109741,0,0,20,25.535216,1.45036,1.45157,1.44833,1.45098,5813,1.004242,0.615729,0.982531,56.338758,0,0.839144,-3.274194,0.04273,0.369985,-1.247453,-0.466094,1.847472,0.000689,0.073241,1,0,21,25.567547,close_above_ubb,1.0,1,1,1,0,0,-0.00025399999999997647,-0.0009740000000000304,0.0007200000000000539,0.08008898776418795,15943,10.0,0,1,1
broad_v3,16031,2010-02-03 16:00:00,1.39414,2010-02-03 08:00:00,2010-02-03 12:00:00,2010-02-03 16:00:00,1,EURUSD,1.39684,1.40255,1.39619,1.40098,8436,1.007767,1.051888,1.061428,59.687345,0,1.115298,-0.157005,0.295507,0.287347,-1.8724,0.039375,0.581991,0.000716,0.114729,0,2,15,22.911105,1.40097,1.40165,1.394,1.39415,9454,1.00616,0.585643,1.064631,45.780038,0,1.219769,-0.021994,-0.489187,0.307324,-1.886443,0.295507,1.115298,-0.000714,-0.156855,0,2,16,22.533443,1.39414,1.39567,1.3901,1.39108,10625,1.003431,0.394641,1.043114,41.139944,0,1.364121,-0.320261,-0.219973,0.314602,-1.904064,-0.489187,1.219769,-0.000717,-0.27977,0,2,17,22.362481,close_above_ubb,1.0,1,1,1,0,0,-0.0007669999999999622,-0.0023370000000000335,0.0015700000000000713,0.24685534591196395,16031,40.0,1,0,1
broad_v3,16032,2010-02-03 20:00:00,1.39108,2010-02-03 12:00:00,2010-02-03 16:00:00,2010-02-03 20:00:00,2,EURUSD,1.40097,1.40165,1.394,1.39415,9454,1.00616,0.585643,1.064631,45.780038,0,1.219769,-0.021994,-0.489187,0.307324,-1.886443,0.295507,1.115298,-0.000714,-0.156855,0,2,16,22.533443,1.39414,1.39567,1.3901,1.39108,10625,1.003431,0.394641,1.043114,41.139944,0,1.364121,-0.320261,-0.219973,0.314602,-1.904064,-0.489187,1.219769,-0.000717,-0.27977,0,2,17,22.362481,1.39108,1.392,1.38855,1.38923,5426,1.002561,0.288752,1.05142,38.600922,0,0.712962,-0.367568,-0.133167,0.310258,-1.913502,-0.219973,1.364121,0.0,-0.111503,0,2,18,22.259093,high_touch_ubb,0.8,0,1,0,0,1,0.006145000000000067,-0.001354999999999995,0.0006800000000000139,0.08888888888888889,16033,10.0,0,1,1
broad_v3,16058,2010-02-10 04:00:00,1.3786,2010-02-09 20:00:00,2010-02-10 00:00:00,2010-02-10 04:00:00,3,EURUSD,1.37857,1.37977,1.37689,1.37959,7682,1.011683,1.029677,1.318577,54.86014,0,0.8621,-1.647059,0.073935,0.448413,-2.629702,0.29524,1.668513,0.002176,0.559439,0,7,12,21.715872,1.37964,1.38063,1.3777,1.37859,5826,1.012501,0.944314,1.383411,53.455856,0,0.678179,-0.847619,-0.076165,0.431867,-2.639563,0.073935,0.8621,0.003624,0.058828,0,6,13,21.659086,1.3786,1.37907,1.37337,1.37434,6391,1.009341,0.711476,1.403136,47.849865,0,0.744759,-0.2277,-0.309967,0.431884,-2.661416,-0.076165,0.678179,0.000725,-0.314292,0,5,14,21.416826,close_above_ubb,1.0,1,1,1,0,0,-0.000536000000000092,-0.0007159999999999389,0.00017999999999984695,0.062499999999946994,16058,40.0,1,0,1
broad_v3,16059,2010-02-10 08:00:00,1.37437,2010-02-10 00:00:00,2010-02-10 04:00:00,2010-02-10 08:00:00,1,EURUSD,1.37964,1.38063,1.3777,1.37859,5826,1.012501,0.944314,1.383411,53.455856,0,0.678179,-0.847619,-0.076165,0.431867,-2.639563,0.073935,0.8621,0.003624,0.058828,0,6,13,21.659086,1.3786,1.37907,1.37337,1.37434,6391,1.009341,0.711476,1.403136,47.849865,0,0.744759,-0.2277,-0.309967,0.431884,-2.661416,-0.076165,0.678179,0.000725,-0.314292,0,5,14,21.416826,1.37437,1.37873,1.37433,1.37773,8362,1.010108,0.846945,1.477526,52.159571,0,0.965411,-0.011905,0.243879,0.42286,-2.661116,-0.309967,0.744759,0.002183,0.069901,0,4,15,21.610185,high_touch_ubb,0.8,0,1,0,0,1,0.0010559999999999459,-0.000984000000000096,0.0009900000000000464,0.337883959044373,16059,-30.0,0,1,0
broad_v3,16062,2010-02-10 20:00:00,1.37371,2010-02-10 12:00:00,2010-02-10 16:00:00,2010-02-10 20:00:00,2,EURUSD,1.37772,1.38119,1.37285,1.37425,12167,1.008968,0.664021,1.494297,47.793182,0,1.35567,-0.403458,-0.252501,0.436999,-2.675845,0.243879,0.965411,-0.000726,-0.107689,0,3,16,21.411679,1.37429,1.37615,1.36767,1.37373,12571,1.004891,0.624036,1.486082,47.157922,0,1.384304,-10.821429,-0.040765,0.450031,-2.691224,-0.252501,1.35567,0.002911,-0.377317,0,2,17,21.381931,1.37371,1.37547,1.37249,1.37357,5890,1.008427,0.614271,1.48986,46.95113,0,0.668855,-7.714286,-0.010192,0.433431,-2.704191,-0.040765,1.384304,-0.001456,0.352424,0,2,18,21.372773,high_touch_ubb,0.8,0,1,0,0,1,0.0068829999999999725,-5.699999999997374e-05,0.003469999999999862,0.4160671462829564,16063,-30.0,0,1,0
broad_v3,16088,2010-02-17 04:00:00,1.37609,2010-02-16 20:00:00,2010-02-17 00:00:00,2010-02-17 04:00:00,3,EURUSD,1.3756,1.37785,1.37501,1.37698,5326,1.01542,1.107577,1.512054,64.567659,0,0.743061,-0.427536,0.100219,0.374065,-2.959099,0.637517,1.74827,-0.003635,0.775415,0,4,13,21.567488,1.37696,1.37746,1.37557,1.37608,4327,1.016356,0.99095,1.674431,62.799468,0,0.643913,-0.579545,-0.06395,0.357384,-2.93948,0.100219,0.743061,-0.001452,0.040727,0,3,14,21.516191,1.37609,1.37807,1.37571,1.3771,3858,1.016965,0.974136,1.830173,64.002638,0,0.583163,-0.376238,0.073343,0.343852,-2.909669,-0.06395,0.643913,0.000727,0.010178,0,3,15,21.574323,close_above_ubb,1.0,1,1,1,0,0,-0.002219000000000193,-0.0030890000000001194,0.0008699999999999264,0.30633802816899314,16090,10.0,0,1,1
