timestamp,signal,probability,actual,signal_strength
2024-04-09 16:00:00,1,0.9828496427106256,1,Very Strong
2024-04-10 04:00:00,0,0.2891369565786242,0,No Signal
2024-04-10 08:00:00,0,0.0019036886460372195,0,No Signal
2024-04-10 12:00:00,1,0.9886696793727391,1,Very Strong
2024-05-03 08:00:00,0,0.0209954408338774,0,No Signal
2024-05-03 12:00:00,0,0.002515325204243655,0,No Signal
2024-05-03 16:00:00,1,0.9942418242121724,1,Very Strong
2024-05-15 20:00:00,0,0.0253206018426941,0,No Signal
2024-05-16 00:00:00,0,0.0026153657392812457,0,No Signal
2024-05-16 04:00:00,1,0.9723859108205484,1,Very Strong
2024-05-28 00:00:00,0,0.15215107262393368,0,No Signal
2024-05-28 04:00:00,0,0.0009052596089008766,0,No Signal
2024-05-28 08:00:00,1,0.6864343087022605,1,Moderate
2024-05-28 12:00:00,0,0.15339448558993132,0,No Signal
2024-05-28 16:00:00,0,0.19473039104760134,0,No Signal
2024-05-28 20:00:00,1,0.8856353416695947,1,Strong
2024-06-03 20:00:00,0,0.0,0,No Signal
2024-06-04 00:00:00,0,0.00876875863050748,0,No Signal
2024-06-04 04:00:00,1,0.9807182859227992,1,Very Strong
2024-06-07 04:00:00,0,0.08778962725859635,0,No Signal
2024-06-07 08:00:00,0,0.1712040417158762,0,No Signal
2024-06-07 12:00:00,1,0.9701142072373716,1,Very Strong
2024-06-12 12:00:00,0,0.006309871295668692,0,No Signal
2024-06-12 16:00:00,0,0.019261451128199308,0,No Signal
2024-06-12 20:00:00,1,0.9949932251679087,1,Very Strong
2024-06-13 04:00:00,0,0.2253677251989973,0,No Signal
2024-06-13 08:00:00,0,0.006680050793754937,0,No Signal
2024-06-13 12:00:00,1,0.9588444936756529,1,Very Strong
2024-07-17 08:00:00,0,0.0074340552707581374,0,No Signal
2024-07-17 12:00:00,0,0.07164796910028169,0,No Signal
2024-07-17 16:00:00,1,0.9810668362668434,1,Very Strong
2024-07-17 20:00:00,0,0.020767738823570085,0,No Signal
2024-07-18 00:00:00,0,0.10041967861022845,1,No Signal
2024-07-18 04:00:00,1,0.78761204816223,1,Strong
2024-08-05 08:00:00,0,0.025809227786320364,0,No Signal
2024-08-05 12:00:00,0,0.011491152603533337,0,No Signal
2024-08-05 16:00:00,1,0.916107037140602,1,Very Strong
2024-08-23 20:00:00,0,0.016672602009392894,0,No Signal
2024-08-26 00:00:00,0,0.02227789283378417,0,No Signal
2024-08-26 04:00:00,1,0.9793371640919224,1,Very Strong
2024-08-27 20:00:00,0,0.04862734313080819,0,No Signal
2024-08-28 00:00:00,0,0.09161790912218537,0,No Signal
2024-08-28 04:00:00,1,0.8791434133956048,1,Strong
2024-09-06 08:00:00,0,0.014066433942385692,0,No Signal
2024-09-06 12:00:00,0,0.04634042394420719,0,No Signal
2024-09-06 16:00:00,1,0.9752144179719706,1,Very Strong
2024-09-30 04:00:00,0,0.06396323961168912,0,No Signal
2024-09-30 08:00:00,0,0.005240277360698895,0,No Signal
2024-09-30 12:00:00,1,0.9944127105876046,1,Very Strong
2024-09-30 16:00:00,1,0.9453987560967674,1,Very Strong
2024-10-04 04:00:00,0,0.07948688409799026,0,No Signal
2024-10-04 08:00:00,0,0.05073868778984166,0,No Signal
2024-10-04 12:00:00,1,0.9926340012502927,1,Very Strong
2024-10-21 08:00:00,0,0.03202091810025973,0,No Signal
2024-10-21 12:00:00,0,0.014912920786698668,0,No Signal
2024-10-21 16:00:00,1,0.9904039686569568,1,Very Strong
2024-10-25 08:00:00,0,0.02101948873924262,0,No Signal
2024-10-25 12:00:00,0,0.004334139564937147,0,No Signal
2024-10-25 16:00:00,1,0.990249577069747,1,Very Strong
2024-11-05 16:00:00,0,0.004775426042851873,0,No Signal
2024-11-05 20:00:00,0,0.050205238750608894,0,No Signal
2024-11-06 00:00:00,1,0.9898264936275707,1,Very Strong
2024-11-07 16:00:00,0,0.019332636530097754,0,No Signal
2024-11-07 20:00:00,0,0.07744177675911064,0,No Signal
2024-11-08 00:00:00,1,0.9364462642383163,1,Very Strong
2024-11-13 08:00:00,0,0.1315905171390771,0,No Signal
2024-11-13 12:00:00,0,0.0013490045121765434,0,No Signal
2024-11-13 16:00:00,1,0.9799832091395111,1,Very Strong
2024-11-27 12:00:00,0,0.016396491418224867,0,No Signal
2024-11-27 16:00:00,0,0.05153685857579526,0,No Signal
2024-11-27 20:00:00,1,0.9472418163911501,1,Very Strong
2024-12-06 08:00:00,0,0.12394461334920955,0,No Signal
2024-12-06 12:00:00,0,0.0025777843532439693,0,No Signal
2024-12-06 16:00:00,1,0.9838182868762323,1,Very Strong
2024-12-30 04:00:00,0,0.03800293209856117,0,No Signal
2024-12-30 08:00:00,0,0.012124660036137203,0,No Signal
2024-12-30 12:00:00,1,0.9854377674758642,1,Very Strong
2025-01-07 04:00:00,0,0.0,0,No Signal
2025-01-07 08:00:00,0,0.0,0,No Signal
2025-01-07 12:00:00,1,0.9988688472864956,1,Very Strong
2025-01-07 16:00:00,1,0.9081277538743592,1,Very Strong
2025-01-27 08:00:00,0,0.0,0,No Signal
2025-01-27 12:00:00,0,0.038316747346830174,0,No Signal
2025-01-27 16:00:00,1,0.9962697867508681,1,Very Strong
2025-01-27 20:00:00,0,0.06913532335062879,0,No Signal
2025-01-28 00:00:00,1,0.9387764952736736,1,Very Strong
2025-03-18 04:00:00,0,0.03186981161183789,0,No Signal
2025-03-18 08:00:00,0,0.013660857730097464,0,No Signal
2025-03-18 12:00:00,1,0.9887717405760814,1,Very Strong
2025-03-18 16:00:00,0,0.00831801186487886,0,No Signal
2025-03-18 20:00:00,0,0.0158975018593368,0,No Signal
2025-03-19 00:00:00,1,0.9757120352857906,1,Very Strong
2025-03-19 04:00:00,0,0.50131501558488,1,No Signal
2025-04-21 04:00:00,0,0.004188263712398601,0,No Signal
2025-04-21 08:00:00,0,0.04353206050935505,0,No Signal
2025-04-21 12:00:00,1,0.8635198376451352,1,Strong
2025-04-21 16:00:00,1,0.9210357893135677,1,Very Strong
2025-04-28 16:00:00,0,0.06948597629060765,0,No Signal
2025-04-28 20:00:00,0,0.021665997287466668,0,No Signal
2025-04-29 00:00:00,1,0.9202612283794841,1,Very Strong
2025-05-06 16:00:00,0,0.06875513403261427,0,No Signal
2025-05-06 20:00:00,0,0.00441421962139157,0,No Signal
2025-05-07 00:00:00,1,0.9658574542182582,1,Very Strong
2025-05-26 00:00:00,0,0.0034165581523152655,0,No Signal
2025-05-26 04:00:00,0,0.0067422793323143595,0,No Signal
2025-05-26 08:00:00,1,0.9989121632733776,1,Very Strong
2025-06-16 08:00:00,0,0.04015475230080806,0,No Signal
2025-06-16 12:00:00,0,0.02438459996920893,0,No Signal
2025-06-16 16:00:00,0,0.5255416159906767,1,No Signal
2025-06-16 20:00:00,1,0.957672720399326,1,Very Strong
2025-07-01 20:00:00,0,0.0051892145376904175,0,No Signal
2025-07-02 00:00:00,0,0.03318616711326471,0,No Signal
2025-07-02 04:00:00,1,0.9851274223234376,1,Very Strong
2025-07-25 20:00:00,0,0.017805649030791362,0,No Signal
2025-07-28 00:00:00,0,0.0017647058823529412,0,No Signal
2025-07-28 04:00:00,1,0.9206497505982415,1,Very Strong
2025-07-28 08:00:00,1,0.9841934073905806,1,Very Strong
2025-08-22 16:00:00,0,0.0019627031019202367,0,No Signal
2025-08-22 20:00:00,0,0.259456919982202,0,No Signal
2025-08-25 00:00:00,1,0.9882648800504005,1,Very Strong
2025-08-25 08:00:00,0,0.042913070418213364,0,No Signal
2025-08-25 12:00:00,0,0.34498417459793695,0,No Signal
2025-08-25 16:00:00,1,0.9958432439532158,1,Very Strong
2025-09-01 04:00:00,0,0.0007547169811320754,0,No Signal
2025-09-01 08:00:00,0,0.001636983529282193,0,No Signal
2025-09-01 12:00:00,1,0.996539104906582,1,Very Strong
2025-09-09 00:00:00,0,0.0013641038827462073,0,No Signal
2025-09-09 04:00:00,0,0.029290621162938024,0,No Signal
2025-09-09 08:00:00,1,0.9821734841305049,1,Very Strong
2025-09-09 12:00:00,1,0.7953650034023692,1,Strong
2025-09-16 16:00:00,0,0.0017726563853751518,0,No Signal
2025-09-16 20:00:00,0,0.2335194683141436,0,No Signal
2025-09-17 00:00:00,1,0.7827366726898911,1,Strong
2025-09-17 12:00:00,0,0.2992999243045616,0,No Signal
2025-09-17 16:00:00,0,0.005016222002428966,0,No Signal
2025-09-17 20:00:00,1,0.9715275334372103,1,Very Strong
2025-09-23 20:00:00,0,0.03937914061137735,0,No Signal
2025-09-24 00:00:00,0,0.3863617858291425,0,No Signal
2025-09-24 04:00:00,0,0.35645829726385503,1,No Signal
2025-10-17 00:00:00,0,0.06242617278761703,0,No Signal
2025-10-17 04:00:00,0,0.13311090074585172,0,No Signal
2025-10-17 08:00:00,1,0.7987221106806853,1,Strong
2025-10-29 12:00:00,0,0.04719534995716138,0,No Signal
2025-10-29 16:00:00,0,0.0,0,No Signal
2025-10-29 20:00:00,1,0.9976125227664752,1,Very Strong
2025-10-30 04:00:00,0,0.01635804901277102,0,No Signal
2025-10-30 08:00:00,0,0.5207931311394883,0,No Signal
2025-10-30 12:00:00,1,0.9987557100341905,1,Very Strong
2025-11-13 12:00:00,0,0.0023778307508939213,0,No Signal
2025-11-13 16:00:00,0,0.02285972657980406,0,No Signal
2025-11-13 20:00:00,1,0.9874619530984207,1,Very Strong
2025-11-14 00:00:00,0,0.1792111947332225,0,No Signal
